fecha,pc,pc_max,temp_agua,n,t_aire,rad,viento,lluvia,ndci,edad_ndci,nivel_pct,t_aire_3d,t_aire_7d,t_aire_14d,t_aire_30d,rad_7d,viento_7d,lluvia_7d,rad_14d,viento_14d,lluvia_14d,calentamiento_7d,sin_doy,cos_doy,temp_agua_ayer
2024-04-08,3.772218181818182,7.26,14.924363636363637,275,13.640346781412802,22.750748,2.4185153269054993,4.78068590160774,,21,54.16666666666666,16.753716193305138,13.31096365792413,10.678195208594937,10.949111705356193,18.663675142857148,2.719158585734403,6.622836942881349,15.346297285714286,2.8123656641946475,45.84624988797259,2.361851952567937,0.9912685467787256,-0.13185851571739118,14.350909090909092
2024-04-09,3.4015636363636363,6.37,14.922545454545455,275,7.673847452799521,20.708492,3.901793201401921,0.014736795094449917,,22,54.16666666666666,15.931069098578575,14.095153517950175,11.080314300173828,11.190060340033657,19.029598285714286,2.5135348069842776,10.28708016423252,16.64900742857143,2.8351545271786605,42.074582668021776,2.905093177916518,0.9888537064205885,-0.1488903868564548,14.924363636363637
2024-04-10,2.923672727272727,5.31,14.836363636363636,275,8.981459554036462,24.58708,3.605424102668264,2.92232016363414e-07,,23,54.16666666666666,12.626266945732993,13.92144628252305,11.212688836597286,11.247071033053949,20.24649457142857,2.6323312446640563,10.00028451289836,17.201612857142855,3.0074434736492286,30.86649500880867,2.674375249469101,0.986146248341595,-0.16587819893463143,14.922545454545455
2024-04-11,2.9332846715328467,5.12,15.236496350364963,274,12.488481140136741,25.060724,3.606935132693693,0.0,,24,54.16666666666666,10.098551262749595,13.504840287708126,11.288655081249443,11.327839363945877,20.72637742857143,2.8521700080162558,9.999629154037848,17.841601857142855,2.9637377063626618,30.180606772319152,2.1770009237622485,0.9831469737221499,-0.1828169249850199,14.836363636363636
2024-04-12,2.0499636363636364,4.26,15.704,275,15.231816228230798,25.378794,0.5269415570687102,0.0,,25,54.16666666666666,9.714596048990908,13.292183358328705,11.406406520661879,11.488556565178786,21.008872,3.047075602464478,9.997907119611682,18.434473142857144,2.876634600749829,29.211107422725036,1.8036267931499186,0.9798567700958665,-0.1997015525660636,15.236496350364963
2024-04-13,2.03014598540146,4.19,16.0,274,18.03267885843917,25.637604,0.31519330962006137,0.0017225742112714215,-0.18694109468547634,1,54.16666666666666,12.233918974134667,13.166973095848464,11.821106165931363,11.68427937825523,22.039702285714288,2.729578154266179,9.997472005750296,19.949832285714283,2.801256009379077,17.278764178172423,1.482693717593234,0.9762766110869321,-0.21652708524481437,15.704
2024-04-14,1.729051094890511,4.78,16.735036496350364,274,19.568895594279013,25.113682,0.3401223155514552,0.0008583068797918258,-0.18694109468547634,2,54.16666666666666,15.250992075602236,13.230462374006022,12.589459083193848,11.912850676642545,22.88120628571429,2.303226433252686,9.801021057114667,20.523663857142857,2.6135129700698987,14.808735777819493,1.3176116973634766,0.9724075561219968,-0.23328854407545518,16.0
2024-04-15,1.6834306569343065,3.3,17.58978102189781,274,13.618019358317099,23.38151,4.075232015559674,0.0008642672355563263,-0.18694109468547634,3,54.16666666666666,17.611130226982993,13.659646515619215,13.485305086771673,12.176190651787675,24.176731999999998,2.1021321351299433,4.798003870025269,21.42020357142857,2.410645360432173,11.420840812906619,1.4834558638315407,0.9682507501166718,-0.2499809690726521,16.735036496350364
2024-04-16,2.1804,3.84,17.87818181818182,275,9.716051991780603,22.200864,4.524623008136039,0.0004291534878575476,-0.18694109468547634,4,50.0,17.07319793701176,13.656456883748401,13.875805200849287,12.211927964952281,24.266840857142856,2.3388059477948255,0.018182235653085854,21.648219571428573,2.426170377389551,10.305262399885606,1.44452891879612,0.9638074231367307,-0.26659942067929354,17.58978102189781
2024-04-17,2.171167883211679,3.42,17.36021897810219,274,8.334326044718466,18.455078,4.478257757940874,0.0052021222813891654,-0.18694109468547634,5,50.0,14.300988981458906,13.948200389317126,13.934823335920088,12.044069904751272,24.48003685714286,2.427781634471128,0.0038745940464934847,22.363265714285713,2.530056439567592,10.004159106944854,1.9041304845658544,0.9590788900341131,-0.28313898122818354,17.87818181818182
