B1,B11,B2,B3,B4,B5,B6,B7,B8,B8A,agua,id,nubes300,t,NDCI,PCI,MCI,3BDA,B5-B4,Turbidez(B4),SABI,FAI,CI_cyano,B3/B4,B5/B3,NDVI,"Sombra 620 (B3,B4)",chl_sup,chl_0_3,pc_sup,pc_0_3,temp_sup,turb_sup,n_sonda,fuente,year
0.018236995515695,0.0090503363228699,0.019754428251121,0.0189202914798206,0.0085929372197309,0.0225598094170403,0.0017514896373056,0.001766875,0.0009533632286995,0.0003717376605814,1.0,20180802T105621_20180802T105938_T30TXM,0.0028612624338683,2018-08-02 10:59:38.888000+00:00,0.4483351776380314,2.6253897637281693,0.01761564424126956,0.12619137312401882,0.013966872197309401,0.0085929372197309,-0.1975340492233582,-0.007725245569079658,-0.01761564424126956,2.2018421636290175,1.192360563847625,-0.8002654046246257,-0.012147113228699548,500.0,258.15,,,26.4,0.5,1,che_aquadam_el_val,2018
0.0089719730941704,0.0073508408071748,0.0031340246636771,0.0119721412556053,0.0076110986547085,0.0159106502242152,0.0027306614349775,0.0032386210762331,0.0014341367713004,0.0021788116591928,1.0,20180822T105621_20180822T110418_T30TWM,0.0028612624338683,2018-08-22 11:04:18.291000+00:00,0.352845853946829,2.090453815675126,0.0109024514200299,0.1871488681560155,0.008299551569506701,0.0076110986547085,-0.40890335220821733,-0.006128215175457343,-0.0109024514200299,1.5729846371389367,1.328972811506539,-0.6828967508846377,-0.00633029708520175,177.7,94.1,,,23.4,64.3,1,che_aquadam_el_val,2018
0.0253383408071748,0.006761995515695,0.0174830156950672,0.0162756165919282,0.006576961883408,0.0150451233183856,0.0010012152777777,0.001399625,0.0001989910313901,0.0004095732410611,1.0,20180822T105621_20180822T110418_T30TXM,0.0028612624338683,2018-08-22 11:04:18.291000+00:00,0.391644069290558,2.28754911235545,0.011441892957980426,0.08568316888463498,0.008468161434977601,0.006576961883408,-0.18892859159092298,-0.006412627945049433,-0.011441892957980426,2.474640552956136,0.9243965187682747,-0.9412655212064652,-0.0090834080717489,177.7,94.1,,,23.4,64.3,1,che_aquadam_el_val,2018
0.0013214125560538,0.0080081838565022,0.0053873878923766,0.0075759529147982,0.0034125560538116,0.0080484865470852,0.0020982256020278,0.0018985645933014,0.0012330030487804,0.0011330717488789,1.0,20180827T110029_20180827T110638_T30TWM,0.0028612624338683,2018-08-27 11:06:38.056000+00:00,0.4044946567872324,2.35849211563736,0.005336906734224961,0.354156389590477,0.004635930493273601,0.0034125560538116,-0.16813204539256474,-0.003040321387122455,-0.005336906734224961,2.2200229960578555,1.0623728311938152,-0.4691691477598711,-0.0043996636771301,34.4,73.35,,,22.8,0.9,1,che_aquadam_el_val,2018
0.0103331838565022,0.0091894058295964,0.017372029147982,0.015029428251121,0.007559529147982,0.0126247197309417,0.0036889573991031,0.0047126121076233,0.0035968023255813,0.0037408071748878,1.0,20180827T110029_20180827T110638_T30TXM,0.0028612624338683,2018-08-27 11:06:38.056000+00:00,0.25094768764215697,1.670040485829973,0.007129495515695115,0.19578658858011275,0.005065190582959701,0.007559529147982,-0.12230088213594997,-0.0042680053119729215,-0.007129495515695115,1.988143435511863,0.8400000000000041,-0.3551998102414768,-0.00626754484304935,34.4,73.35,,,22.8,0.9,1,che_aquadam_el_val,2018
0.0064214125560538,0.0051786434977578,0.0011355941704035,0.0023706838565022,0.0001,0.0201130044843049,0.0002765287769784,0.0012928333333333,0.000169562780269,0.000140074906367,1.0,20180901T105621_20180901T105939_T30TWM,0.0028612624338683,2018-09-01 10:59:39.499000+00:00,0.9901053799223517,201.13004484304898,0.019918855803249754,2.7515390144851986,0.0200130044843049,0.0001,0.01983949354135768,-0.0008816752081999213,-0.019918855803249754,23.706838565022,8.484051734329695,0.2580578082759884,-0.01114184417040355,258.4,138.6,,,23.4,39.0,1,che_aquadam_el_val,2018
0.0176400224215246,0.005611995515695,0.0064299887892376,0.0060648542600896,0.0002477017937219,0.0222406390134529,0.0011412455934195,0.0014957959641255,0.0004437219730941,0.0001,1.0,20180901T105621_20180901T105939_T30TXM,0.0028612624338683,2018-09-01 10:59:39.499000+00:00,0.9779706474705442,89.78796107719322,0.021516380526558947,4.55602328992243,0.021992937219731,0.0002477017937219,0.015688086564861245,-0.0008087205495053014,-0.021516380526558947,24.484498755381395,3.6671349482888194,0.28350222942851827,-0.013905044843049351,258.4,138.6,,,23.4,39.0,1,che_aquadam_el_val,2018
0.0033288116591928,0.0083233744394618,0.0087594170403587,0.0093613228699551,0.0059569506726457,0.0101578475336322,0.0015674740484429,0.0032714999999999,0.0015121076233183,0.0015365470852017,1.0,20181006T110029_20181006T110030_T30TWM,0.0014306312169341,2018-10-06 11:00:30+00:00,0.260685663401602,1.705209274314962,0.006541951060561327,0.10882199526524002,0.0042008968609865,0.0059569506726457,-0.24529037287255165,-0.004888077977080257,-0.006541951060561327,1.5714957844022892,1.0850867633498171,-0.5951008645533302,-0.0038026345291479486,125.9,116.55000000000001,,,19.0,8.1,1,che_aquadam_el_val,2018
0.0258969730941704,0.0073817264573991,0.0173090807174887,0.0109437780269058,0.0037033632286995,0.0080615470852017,0.0001149174528301,0.0008059282371294,0.0001913116591928,0.0001,1.0,20181006T110029_20181006T110030_T30TXM,0.0014306312169341,2018-10-06 11:00:30+00:00,0.37043919079881565,2.1768178240600644,0.006272021603632548,0.016775552552970016,0.004358183856502201,0.0037033632286995,-0.12430783027234393,-0.004201014840913927,-0.006272021603632548,2.955091723678667,0.7366329128187726,-0.9017573149494215,-0.00579929932735425,125.9,116.55000000000001,,,19.0,8.1,1,che_aquadam_el_val,2018
0.0022120218579234,0.0062085201793721,0.0043531390134529,0.0061232062780269,0.0032412556053811,0.0102600896860986,0.0019274103139013,0.0027863228699551,0.0017571748878923,0.0003193385650224,1.0,20181016T110029_20181016T110523_T30TWM,0.0,2018-10-16 11:05:23+00:00,0.5198618307426652,3.165467625899328,0.007719551569506727,0.4067941669391774,0.0070188340807175,0.0032412556053811,-0.14166015687701444,-0.002039854082141083,-0.007719551569506727,1.889146375207563,1.675607389369992,-0.2969093437401981,-0.004950392376681651,69.9,60.25,,,17.8,0.5,1,che_aquadam_el_val,2018
0.0049541479820627,0.0054179932735426,0.0058140134529147,0.0054010089686098,0.0021190582959641,0.0091424887892376,0.0002013452914798,9.557174887892375e-05,1.860986547085202e-05,0.0,1.0,20181016T110029_20181016T110523_T30TXM,0.0,2018-10-16 11:09:27.576000+00:00,0.6236647984629641,4.3144111734208215,0.008046210762331793,0.07299337184661416,0.007023430493273499,0.0021190582959641,-0.18728883024450754,-0.0027183441881984275,-0.008046210762331793,2.5487779070997774,1.6927371982481345,-0.9825886301657226,-0.005152690582959599,69.9,60.25,,,17.8,0.5,1,che_aquadam_el_val,2018
0.0072772421524663,0.0037694506726457,0.0189715246636771,0.0325326233183856,0.0085741031390134,0.0043654147982062,0.0001005952380952,0.000111965282083,0.000134529147982,0.0001747239263803,1.0,20181220T110441_20181220T110444_T30TWM,0.0014306312169341,2018-12-20 11:09:25+00:00,-0.32525851126966704,0.509139524849303,0.0003105158730158401,-0.01131123356011838,-0.0042086883408072,0.0085741031390134,-0.16386202513185236,-0.007539654957648243,-0.0003105158730158401,3.7942887776049132,0.1341857604129672,-0.9691044142068344,-0.0098749159192825,1.0,1.0,,,11.3,4.3,1,che_aquadam_el_val,2018
0.0,0.0036238228699551,0.012389798206278,0.027774495515695,0.0064828475336322,0.0009048206278026,0.0,0.0,0.0,0.0,1.0,20181230T110441_20181230T110443_T30TWM,0.0,2018-12-30 11:09:28.161000+00:00,-0.7550456766518139,0.13957148045029658,-0.0021205082212257605,-0.0,-0.0055780269058296,0.0064828475336322,-0.16140822937179092,-0.0059473476759910925,0.0021205082212257605,4.284304909471401,0.03257739199227931,-1.0,-0.007856810538116599,2.1,2.05,,,10.7,10.2,1,che_aquadam_el_val,2018
0.0083475336322869,0.0035679932735426,0.0167130605381165,0.0301063340807174,0.007372365470852,0.0016357623318385,0.0,0.0,0.0,0.0,1.0,20181230T110441_20181230T110443_T30TXM,0.0,2018-12-30 11:09:24.450000+00:00,-0.6368252387915857,0.22187754233099086,-0.0018046748878924332,-0.0,-0.0057366031390135,0.007372365470852,-0.1574639213273027,-0.006659800519609922,0.0018046748878924332,4.0836735780053655,0.05433283001021962,-1.0,-0.008498682735425951,2.1,2.05,,,10.7,10.2,1,che_aquadam_el_val,2018
0.0,0.002826961883408,0.0001477578475336,0.0126446188340807,0.0004281950672645,0.0,0.0,0.0,0.0,0.0,1.0,20190208T110221_20190208T110853_T30TWM,0.0,2019-02-08 11:09:31.375000+00:00,-1.0,0.0,-0.00019982436472343332,,-0.0004281950672645,0.0004281950672645,-0.033472675009634335,-0.0008774878994945523,0.00019982436472343332,29.53004319937671,0.0,-1.0,-0.00589411434977585,9.8,13.200000000000001,,,8.9,5.4,1,che_aquadam_el_val,2019
0.0061048206278026,0.0042303811659192,0.0102354260089686,0.0205521860986547,0.0056714125560538,0.0027904708520179,0.0,0.0,0.0,0.0,1.0,20190208T110221_20190208T110853_T30TXM,0.0,2019-02-08 11:09:27.665000+00:00,-0.3404610492845837,0.4920239577773769,0.00014381165919279343,-0.0,-0.0028809417040359,0.0056714125560538,-0.1842108617007522,-0.005401505089330177,-0.00014381165919279343,3.6238213840953626,0.1357748921999377,-1.0,-0.0059999159192825,9.8,13.200000000000001,,,8.9,5.4,1,che_aquadam_el_val,2019
0.0,0.0029472533632286,0.0074973094170403,0.0171251121076233,0.0024196748878923,0.0008965246636771,0.0,0.0,0.0,0.0,1.0,20190213T110149_20190213T110149_T30TWM,0.0,2019-02-13 11:09:34.488000+00:00,-0.45930596169774085,0.3705145134014402,-0.00023265695067264014,-0.0,-0.0015231502242152003,0.0024196748878923,-0.098271199096668,-0.0025184911737489405,0.00023265695067264014,7.077443417425564,0.052351462463011214,-1.0,-0.0065911434977579,12.5,15.55,,,8.6,6.2,1,che_aquadam_el_val,2019
0.0087409192825112,0.0039266255605381,0.016127130044843,0.022992432735426,0.0065791479820627,0.0054605941704035,2.959641255605381e-05,0.0002609865470852,5.667040358744395e-05,0.0,1.0,20190213T110149_20190213T110149_T30TXM,0.0,2019-02-13 11:09:30.779000+00:00,-0.09290513015098723,0.8299850049415503,0.0023745403587443446,-0.000921481028884721,-0.0011185538116591995,0.0065791479820627,-0.16673186290734932,-0.006025655918570649,-0.0023745403587443446,3.4947432096241426,0.23749527652156582,-0.9829198449101643,-0.007647365470852051,12.5,15.55,,,8.6,6.2,1,che_aquadam_el_val,2019
0.0133130044843049,0.0192703475336322,0.0217443385650224,0.0372032511210762,0.0202189461883408,0.0190230941704035,0.0169029708520179,0.0184635650224215,0.018029428251121,0.0194320067264574,1.0,20190218T110111_20190218T110840_T30TWM,0.0014306312169341,2019-02-18 11:09:30+00:00,-0.03047374721102713,0.9408548790427622,0.0005726681614349146,-0.05255339886476824,-0.0011958520179372982,0.0202189461883408,-0.037143468441698586,-0.0020118439034807305,-0.0005726681614349146,1.840019295492727,0.5113288112507628,-0.057244731816911414,-0.00789422645739905,5.0,5.95,,,8.6,14.4,1,che_aquadam_el_val,2019
0.0,0.0035398542600896,0.0,0.0035467488789237,1.048206278026906e-05,7.50560538116592e-05,0.0,0.0,0.0,0.0,1.0,20190223T110039_20190223T110728_T30TWM,0.0,2019-02-23 11:09:33.608000+00:00,0.7549148099606815,7.16042780748663,7.01644245142003e-05,0.0,6.457399103139014e-05,1.048206278026906e-05,-0.002955400322407364,-0.0006715390775143976,-7.01644245142003e-05,338.36363636362995,0.021161930650820643,-1.0,-0.0018004204035874105,44.3,44.699999999999996,,,9.4,4.6,1,che_aquadam_el_val,2019
0.0050202914798206,0.0119779147982062,0.0132194506726457,0.0206689461883408,0.0097812219730941,0.0114298766816143,0.0070798766816143,0.009259865470852,0.0067762331838565,0.0059256726457399,1.0,20190305T110029_20190305T110741_T30TWM,0.0,2019-03-05 11:09:32+00:00,0.07772604028477492,1.1685530410264966,0.0030893721973094266,0.10440486612582871,0.0016486547085202002,0.0097812219730941,-0.08867308776996316,-0.003416432842195105,-0.0030893721973094266,2.1131251540141234,0.5529975537921624,-0.1814885657700933,-0.00626818946188345,25.3,24.3,,,9.6,4.5,1,che_aquadam_el_val,2019
0.013482062780269,0.0117321188340807,0.0170252802690582,0.0226088565022421,0.0104844170403587,0.0121311098654708,0.0074836322869955,0.0091821748878923,0.0068139013452914,0.005817096412556,1.0,20190305T110029_20190305T110741_T30TXM,0.0,2019-03-05 11:09:28+00:00,0.07281248993087311,1.1570609809561487,0.00324711136023914,0.09689027971432064,0.0016466928251121001,0.0104844170403587,-0.0926099568219984,-0.0039042122215104686,-0.00324711136023914,2.1564247602142874,0.5365645035726495,-0.21218916274036168,-0.006885566143497749,25.3,24.3,,,9.6,4.5,1,che_aquadam_el_val,2019
0.0,0.0044150224215246,0.0058293161434977,0.0142786434977578,0.001117096412556,0.0006515695067264,0.0,0.0,0.0,0.0,1.0,20190315T105819_20190315T110702_T30TWM,0.0,2019-03-15 11:09:32.302000+00:00,-0.2632079358539785,0.5832706106678477,0.0001302578475336,-0.0,-0.0004655269058295999,0.001117096412556,-0.05555493607934508,-0.0017348031888390076,-0.0001302578475336,12.781925836720932,0.045632451488036456,-1.0,-0.0063480100896861,14.5,18.6,,,10.8,0.4,1,che_aquadam_el_val,2019
0.0066445067264574,0.0050026345291479,0.0121152466367713,0.018907399103139,0.0038606502242152,0.0040380605381165,2.5616591928251125e-05,0.0,0.0,0.0,1.0,20190315T105819_20190315T110702_T30TXM,0.0,2019-03-15 11:09:28.597000+00:00,0.022460667220194325,1.0459534802683048,0.002222761584454339,0.00029151904499806816,0.00017741031390129973,0.0038606502242152,-0.12444619509832829,-0.004074545697202595,-0.002222761584454339,4.8974649359700875,0.21357038670887857,-1.0,-0.007612079596412549,14.5,18.6,,,10.8,0.4,1,che_aquadam_el_val,2019
0.0061825112107623,0.0091085201793722,0.0101710762331838,0.0167147421524663,0.0092631726457399,0.0087292040358744,0.0022946748878923,0.0033872757847533,0.0032588565022421,0.0029257847533632,1.0,20190320T105741_20190320T110833_T30TWM,0.0028612624338683,2019-03-20 11:09:32.273000+00:00,-0.029677491712984342,0.9423557532298535,0.0031825635276532195,-0.015153134804881676,-0.0005339686098655011,0.0092631726457399,-0.22332651576276785,-0.005975349491067025,-0.0031825635276532195,1.8044295180176038,0.522245808894299,-0.47950025291751,-0.0034588004484304487,22.3,24.8,,,10.9,0.6,1,che_aquadam_el_val,2019
0.0138732062780269,0.0084805493273542,0.0132485986547085,0.0177500560538116,0.0092466367713004,0.0082671524663677,0.0012817264573991,0.0020426008968609,0.0021165919282511,0.0016722533632286,1.0,20190320T105741_20190320T110833_T30TXM,0.0,2019-03-20 11:09:28.567000+00:00,-0.055926464092993435,0.8940712900097026,0.0032684678624813265,-0.01642302240645308,-0.0009794843049326998,0.0092466367713004,-0.2300114282407739,-0.006986555448786361,-0.0032684678624813265,1.9196229388942814,0.46575359769595953,-0.6274664561957394,-0.003761967488789252,22.3,24.8,,,10.9,0.6,1,che_aquadam_el_val,2019
0.0280487668161434,0.021359360986547,0.0343709641255605,0.0386707399103139,0.0285053251121076,0.0307464686098654,0.0307163677130044,0.0336054932735426,0.0294507847533632,0.0318803251121076,0.95347533632287,20190325T105709_20190325T110453_T30TWM,0.0,2019-03-25 11:09:35+00:00,0.037824061635566876,1.0786219237613914,0.0010619207772795075,0.07854495263185515,0.0022411434977578013,0.0285053251121076,0.012944107119834415,0.002283910064773298,-0.0010619207772795075,1.3566145889663457,0.7950835355406527,0.016313373058513155,-0.006203279147982049,36.4,35.5,,,11.8,0.8,1,che_aquadam_el_val,2019
0.0117812780269058,0.0095403026905829,0.0199043161434977,0.0293118834080717,0.0093450672645739,0.0062508408071748,0.0010582959641255,0.0030951793721973,0.0012190582959641,0.0017408632286995,1.0,20190330T105631_20190330T110926_T30TWM,0.0,2019-03-30 11:09:36.564000+00:00,-0.1983998907382735,0.6688920079656393,0.0013253849028400464,-0.05605809881727534,-0.0030942264573990998,0.0093450672645739,-0.1651084204519948,-0.008162576873798786,-0.0013253849028400464,3.1366155617937346,0.2132527862557439,-0.7692079123864526,-0.00843629484304935,5.2,6.75,,,11.8,0.5,1,che_aquadam_el_val,2019
0.0248019058295964,0.010154596412556,0.0258845852017937,0.0331487107623318,0.0120891816143497,0.0090859865470852,0.0041207959641255,0.0062474775784753,0.0043376681614349,0.0045137331838565,1.0,20190330T105631_20190330T110926_T30TXM,0.0,2019-03-30 11:09:34.727000+00:00,-0.14182626765316764,0.75157995279848,0.0012466106128550744,-0.11266672282761528,-0.0030031950672644997,0.0120891816143497,-0.1313074820966356,-0.007389162573848679,-0.0012466106128550744,2.742014457205665,0.274097735270295,-0.471880704987123,-0.0090281670403588,5.2,6.75,,,11.8,0.5,1,che_aquadam_el_val,2019
0.0115884529147982,0.0066570067264573,0.0222424887892376,0.0222837443946188,0.0056809977578475,0.0033498878923766,0.0006497197309417,0.0020235426008968,0.0019034753363228,0.002397412823397,1.0,20190404T105619_20190404T110056_T30TWM,0.0014306312169341,2019-04-04 11:09:37+00:00,-0.25812638491475687,0.5896654135709173,0.00035223841554552675,-0.07958549230781405,-0.0023311098654709003,0.0056809977578475,-0.0848381313983302,-0.0039603304505659,-0.00035223841554552675,3.9225054021253465,0.15032877029344982,-0.49805996733355673,-0.0071358183856502,21.9,13.6,,,11.7,0.6,1,che_aquadam_el_val,2019
0.0192540358744394,0.0065676569506726,0.0255181614349775,0.0240896860986547,0.0064967488789237,0.0039481502242152,0.0012980966325036,0.002494562780269,0.0021250560538116,0.0025582677165354,1.0,20190404T105619_20190404T110056_T30TXM,0.0014306312169341,2019-04-04 11:09:33+00:00,-0.2440041430311754,0.6077116874600946,0.0002240158767155536,-0.1289789163429802,-0.0025485986547085,0.0064967488789237,-0.0881250254236139,-0.0043849740195031645,-0.0002240158767155536,3.7079601732498513,0.16389380119136074,-0.507050769440821,-0.00752216928251125,21.9,13.6,,,11.7,0.6,1,che_aquadam_el_val,2019
0.0229131165919282,0.0106354260089686,0.0234433856502242,0.0237065022421524,0.006677466367713,0.0034139013452914,0.0001230337078651,0.0001841105354058,0.0001104820627802,0.0002088823094004,1.0,20190409T105621_20190409T105755_T30TWM,0.0018065225562855,2019-04-09 11:09:36+00:00,-0.3234016552796858,0.5112569883988266,0.00023213239616394704,-0.017613826185511893,-0.0032635650224215997,0.006677466367713,-0.13927889542224295,-0.007308316428215595,-0.00023213239616394704,3.5502241324312,0.14400696106155894,-0.9674475833422994,-0.0068827354260089,4.1,3.05,,,11.1,0.8,1,che_aquadam_el_val,2019
0.0431303811659192,0.0134153587443946,0.0365436098654708,0.0343153587443946,0.0159409192825112,0.0136906950672645,0.0096034192825112,0.0092389013452914,0.0086335762331838,0.0088168161434977,1.0,20190409T105621_20190409T105755_T30TXM,0.0018065225562855,2019-04-09 11:09:32+00:00,-0.0759399804777674,0.8588397459790527,0.0011297757847533,-0.09901769769384013,-0.0022502242152466993,0.0159409192825112,-0.10312516810059845,-0.006834301551711908,-0.0011297757847533,2.1526587103443915,0.3989669806235341,-0.2973547532099048,-0.00806210762331835,4.1,3.05,,,11.1,0.8,1,che_aquadam_el_val,2019
0.001175956284153,0.0070191704035874,0.0002829596412556,0.0061627802690582,0.0001547085201793,0.0001163021868787,0.0001,0.0001,0.0001,0.0001,1.0,20190429T105621_20190429T110224_T30TWM,0.0,2019-04-29 11:09:38+00:00,-0.14171518799949304,0.7517503673612232,-9.228455871640005e-06,-0.21345224823475956,-3.840633330060001e-05,0.0001547085201793,-0.00848754695977744,-0.0013404331269128806,9.228455871640005e-06,39.83478260871362,0.018871707541257735,-0.21478873239414364,-0.0029848327077891495,14.5,10.2,,,13.8,0.6,1,che_aquadam_el_val,2019
0.0086301569506726,0.0080607062780269,0.0074145179372197,0.011682230941704,0.0036359865470852,0.002417264573991,0.0,4.652466367713005e-06,0.0002421524663677,0.0002897421524663,1.0,20190429T105621_20190429T110224_T30TXM,0.0,2019-04-29 11:09:34.435000+00:00,-0.2013334568015617,0.6648166990410918,0.0007204708520179065,-0.0,-0.0012187219730942001,0.0036359865470852,-0.17771789859284035,-0.004222591109687532,-0.0007204708520179065,3.2129466900995816,0.20691806094687695,-0.8751192437776492,-0.0034137612107622995,14.5,10.2,,,13.8,0.6,1,che_aquadam_el_val,2019
0.0423187219730941,0.0386980381165919,0.0385954035874439,0.0438491031390134,0.0380706838565022,0.0405664237668161,0.0281945067264574,0.0296551008968609,0.0267825672645739,0.0309324551569506,0.95347533632287,20190509T105621_20190509T105753_T30TWM,0.0003758913393513,2019-05-09 11:09:38+00:00,0.031737432692321474,1.0655554263149294,0.00776303437967113,0.045562382299619876,0.0024957399103139044,0.0380706838565022,-0.13691775280287802,-0.01140562104064351,-0.00776303437967113,1.1517813366392757,0.9251369096013133,-0.17405629473924505,-0.004137079596412553,24.6,23.75,,,15.3,0.5,1,che_aquadam_el_val,2019
0.0025872197309417,0.0068484304932735,0.0063750560538116,0.006217096412556,0.003182062780269,0.0066355941704035,0.0,6.463004484304933e-05,3.721973094170404e-05,2.3262331838565027e-05,1.0,20190514T105629_20190514T105747_T30TWM,0.0,2019-05-14 11:09:43.081000+00:00,0.3517673725499175,2.0853121476888496,0.0051506315396113,0.0,0.0034535313901345004,0.003182062780269,-0.24974626520182805,-0.003831559541604329,-0.0051506315396113,1.9537943912063322,1.0673140208992586,-0.9768770023680173,-0.00324428251121075,37.9,22.599999999999998,,,15.6,0.7,1,che_aquadam_el_val,2019
