hiblooms_id,boletin_nombre,fecha,capacidad_hm3,volumen_hm3,pct
BELLUS,Bellús,1988-01-05,0.0,0.0,
BELLUS,Bellús,1988-01-12,0.0,0.0,
BELLUS,Bellús,1988-01-19,0.0,0.0,
BELLUS,Bellús,1988-01-26,0.0,0.0,
BELLUS,Bellús,1988-02-02,0.0,0.0,
BELLUS,Bellús,1988-02-09,0.0,0.0,
BELLUS,Bellús,1988-02-16,0.0,0.0,
BELLUS,Bellús,1988-02-23,0.0,0.0,
BELLUS,Bellús,1988-03-01,0.0,0.0,
BELLUS,Bellús,1988-03-08,0.0,0.0,
BELLUS,Bellús,1988-03-15,0.0,0.0,
BELLUS,Bellús,1988-03-22,0.0,0.0,
BELLUS,Bellús,1988-03-29,0.0,0.0,
BELLUS,Bellús,1988-04-05,0.0,0.0,
BELLUS,Bellús,1988-04-12,0.0,0.0,
BELLUS,Bellús,1988-04-19,0.0,0.0,
BELLUS,Bellús,1988-04-26,0.0,0.0,
BELLUS,Bellús,1988-05-03,0.0,0.0,
BELLUS,Bellús,1988-05-10,0.0,0.0,
BELLUS,Bellús,1988-05-17,0.0,0.0,
BELLUS,Bellús,1988-05-24,0.0,0.0,
BELLUS,Bellús,1988-05-31,0.0,0.0,
BELLUS,Bellús,1988-06-07,0.0,0.0,
BELLUS,Bellús,1988-06-14,0.0,0.0,
BELLUS,Bellús,1988-06-21,0.0,0.0,
BELLUS,Bellús,1988-06-28,0.0,0.0,
BELLUS,Bellús,1988-07-05,0.0,0.0,
BELLUS,Bellús,1988-07-12,0.0,0.0,
BELLUS,Bellús,1988-07-19,0.0,0.0,
BELLUS,Bellús,1988-07-26,0.0,0.0,
BELLUS,Bellús,1988-08-02,0.0,0.0,
BELLUS,Bellús,1988-08-09,0.0,0.0,
BELLUS,Bellús,1988-08-16,0.0,0.0,
BELLUS,Bellús,1988-08-23,0.0,0.0,
BELLUS,Bellús,1988-08-30,0.0,0.0,
BELLUS,Bellús,1988-09-06,0.0,0.0,
BELLUS,Bellús,1988-09-13,0.0,0.0,
BELLUS,Bellús,1988-09-20,0.0,0.0,
BELLUS,Bellús,1988-09-27,0.0,0.0,
BELLUS,Bellús,1988-10-04,0.0,0.0,
BELLUS,Bellús,1988-10-11,0.0,0.0,
BELLUS,Bellús,1988-10-18,0.0,0.0,
BELLUS,Bellús,1988-10-25,0.0,0.0,
BELLUS,Bellús,1988-11-01,0.0,0.0,
BELLUS,Bellús,1988-11-08,0.0,0.0,
BELLUS,Bellús,1988-11-15,0.0,0.0,
BELLUS,Bellús,1988-11-22,0.0,0.0,
BELLUS,Bellús,1988-11-29,0.0,0.0,
BELLUS,Bellús,1988-12-06,0.0,0.0,
BELLUS,Bellús,1988-12-13,0.0,0.0,
BELLUS,Bellús,1988-12-20,0.0,0.0,
BELLUS,Bellús,1988-12-27,0.0,0.0,
BELLUS,Bellús,1989-01-03,0.0,0.0,
BELLUS,Bellús,1989-01-10,0.0,0.0,
BELLUS,Bellús,1989-01-17,0.0,0.0,
BELLUS,Bellús,1989-01-24,0.0,0.0,
BELLUS,Bellús,1989-01-31,0.0,0.0,
BELLUS,Bellús,1989-02-07,0.0,0.0,
BELLUS,Bellús,1989-02-14,0.0,0.0,
BELLUS,Bellús,1989-02-21,0.0,0.0,
BELLUS,Bellús,1989-02-28,0.0,0.0,
BELLUS,Bellús,1989-03-07,0.0,0.0,
BELLUS,Bellús,1989-03-14,0.0,0.0,
BELLUS,Bellús,1989-03-21,0.0,0.0,
BELLUS,Bellús,1989-03-28,0.0,0.0,
BELLUS,Bellús,1989-04-04,0.0,0.0,
BELLUS,Bellús,1989-04-11,0.0,0.0,
BELLUS,Bellús,1989-04-18,0.0,0.0,
BELLUS,Bellús,1989-04-25,0.0,0.0,
BELLUS,Bellús,1989-05-02,0.0,0.0,
BELLUS,Bellús,1989-05-09,0.0,0.0,
BELLUS,Bellús,1989-05-16,0.0,0.0,
BELLUS,Bellús,1989-05-23,0.0,0.0,
BELLUS,Bellús,1989-05-30,0.0,0.0,
BELLUS,Bellús,1989-06-06,0.0,0.0,
BELLUS,Bellús,1989-06-13,0.0,0.0,
BELLUS,Bellús,1989-06-20,0.0,0.0,
BELLUS,Bellús,1989-06-27,0.0,0.0,
BELLUS,Bellús,1989-07-04,0.0,0.0,
BELLUS,Bellús,1989-07-11,0.0,0.0,
BELLUS,Bellús,1989-07-18,0.0,0.0,
BELLUS,Bellús,1989-07-25,0.0,0.0,
BELLUS,Bellús,1989-08-01,0.0,0.0,
BELLUS,Bellús,1989-08-08,0.0,0.0,
BELLUS,Bellús,1989-08-15,0.0,0.0,
BELLUS,Bellús,1989-08-22,0.0,0.0,
BELLUS,Bellús,1989-08-29,0.0,0.0,
BELLUS,Bellús,1989-09-05,0.0,0.0,
BELLUS,Bellús,1989-09-12,0.0,0.0,
BELLUS,Bellús,1989-09-19,0.0,0.0,
BELLUS,Bellús,1989-09-26,0.0,0.0,
BELLUS,Bellús,1989-10-03,0.0,0.0,
BELLUS,Bellús,1989-10-10,0.0,0.0,
BELLUS,Bellús,1989-10-17,0.0,0.0,
BELLUS,Bellús,1989-10-24,0.0,0.0,
BELLUS,Bellús,1989-10-31,0.0,0.0,
BELLUS,Bellús,1989-11-07,0.0,0.0,
BELLUS,Bellús,1989-11-14,0.0,0.0,
BELLUS,Bellús,1989-11-21,0.0,0.0,
BELLUS,Bellús,1989-11-28,0.0,0.0,
BELLUS,Bellús,1989-12-05,0.0,0.0,
BELLUS,Bellús,1989-12-12,0.0,0.0,
BELLUS,Bellús,1989-12-19,0.0,0.0,
BELLUS,Bellús,1989-12-26,0.0,0.0,
BELLUS,Bellús,1990-01-02,0.0,0.0,
BELLUS,Bellús,1990-01-09,0.0,0.0,
BELLUS,Bellús,1990-01-16,0.0,0.0,
BELLUS,Bellús,1990-01-23,0.0,0.0,
BELLUS,Bellús,1990-01-30,0.0,0.0,
BELLUS,Bellús,1990-02-06,0.0,0.0,
BELLUS,Bellús,1990-02-13,0.0,0.0,
BELLUS,Bellús,1990-02-20,0.0,0.0,
BELLUS,Bellús,1990-02-27,0.0,0.0,
BELLUS,Bellús,1990-03-06,0.0,0.0,
BELLUS,Bellús,1990-03-13,0.0,0.0,
BELLUS,Bellús,1990-03-20,0.0,0.0,
BELLUS,Bellús,1990-03-27,0.0,0.0,
BELLUS,Bellús,1990-04-03,0.0,0.0,
BELLUS,Bellús,1990-04-10,0.0,0.0,
BELLUS,Bellús,1990-04-17,0.0,0.0,
BELLUS,Bellús,1990-04-24,0.0,0.0,
BELLUS,Bellús,1990-05-01,0.0,0.0,
BELLUS,Bellús,1990-05-08,0.0,0.0,
BELLUS,Bellús,1990-05-15,0.0,0.0,
BELLUS,Bellús,1990-05-22,0.0,0.0,
BELLUS,Bellús,1990-05-29,0.0,0.0,
BELLUS,Bellús,1990-06-05,0.0,0.0,
BELLUS,Bellús,1990-06-12,0.0,0.0,
BELLUS,Bellús,1990-06-19,0.0,0.0,
BELLUS,Bellús,1990-06-26,0.0,0.0,
BELLUS,Bellús,1990-07-03,0.0,0.0,
BELLUS,Bellús,1990-07-10,0.0,0.0,
BELLUS,Bellús,1990-07-17,0.0,0.0,
BELLUS,Bellús,1990-07-24,0.0,0.0,
BELLUS,Bellús,1990-07-31,0.0,0.0,
BELLUS,Bellús,1990-08-07,0.0,0.0,
BELLUS,Bellús,1990-08-14,0.0,0.0,
BELLUS,Bellús,1990-08-21,0.0,0.0,
BELLUS,Bellús,1990-08-28,0.0,0.0,
BELLUS,Bellús,1990-09-04,0.0,0.0,
BELLUS,Bellús,1990-09-11,0.0,0.0,
BELLUS,Bellús,1990-09-18,0.0,0.0,
BELLUS,Bellús,1990-09-25,0.0,0.0,
BELLUS,Bellús,1990-10-02,0.0,0.0,
BELLUS,Bellús,1990-10-09,0.0,0.0,
BELLUS,Bellús,1990-10-16,0.0,0.0,
BELLUS,Bellús,1990-10-23,0.0,0.0,
BELLUS,Bellús,1990-10-30,0.0,0.0,
BELLUS,Bellús,1990-11-06,0.0,0.0,
BELLUS,Bellús,1990-11-13,0.0,0.0,
BELLUS,Bellús,1990-11-20,0.0,0.0,
BELLUS,Bellús,1990-11-27,0.0,0.0,
BELLUS,Bellús,1990-12-04,0.0,0.0,
BELLUS,Bellús,1990-12-11,0.0,0.0,
BELLUS,Bellús,1990-12-18,0.0,0.0,
BELLUS,Bellús,1990-12-25,0.0,0.0,
BELLUS,Bellús,1991-01-01,0.0,0.0,
BELLUS,Bellús,1991-01-08,0.0,0.0,
BELLUS,Bellús,1991-01-15,0.0,0.0,
BELLUS,Bellús,1991-01-22,0.0,0.0,
BELLUS,Bellús,1991-01-29,0.0,0.0,
BELLUS,Bellús,1991-02-05,0.0,0.0,
BELLUS,Bellús,1991-02-12,0.0,0.0,
BELLUS,Bellús,1991-02-19,0.0,0.0,
BELLUS,Bellús,1991-02-26,0.0,0.0,
BELLUS,Bellús,1991-03-05,0.0,0.0,
BELLUS,Bellús,1991-03-12,0.0,0.0,
BELLUS,Bellús,1991-03-19,0.0,0.0,
BELLUS,Bellús,1991-03-26,0.0,0.0,
BELLUS,Bellús,1991-04-02,0.0,0.0,
BELLUS,Bellús,1991-04-09,0.0,0.0,
BELLUS,Bellús,1991-04-16,0.0,0.0,
BELLUS,Bellús,1991-04-23,0.0,0.0,
BELLUS,Bellús,1991-04-30,0.0,0.0,
BELLUS,Bellús,1991-05-07,0.0,0.0,
BELLUS,Bellús,1991-05-14,0.0,0.0,
BELLUS,Bellús,1991-05-21,0.0,0.0,
BELLUS,Bellús,1991-05-28,0.0,0.0,
BELLUS,Bellús,1991-06-04,0.0,0.0,
BELLUS,Bellús,1991-06-11,0.0,0.0,
BELLUS,Bellús,1991-06-18,0.0,0.0,
BELLUS,Bellús,1991-06-25,0.0,0.0,
BELLUS,Bellús,1991-07-02,0.0,0.0,
BELLUS,Bellús,1991-07-09,0.0,0.0,
BELLUS,Bellús,1991-07-16,0.0,0.0,
BELLUS,Bellús,1991-07-23,0.0,0.0,
BELLUS,Bellús,1991-07-30,0.0,0.0,
BELLUS,Bellús,1991-08-06,0.0,0.0,
BELLUS,Bellús,1991-08-13,0.0,0.0,
BELLUS,Bellús,1991-08-20,0.0,0.0,
BELLUS,Bellús,1991-08-27,0.0,0.0,
BELLUS,Bellús,1991-09-03,0.0,0.0,
BELLUS,Bellús,1991-09-10,0.0,0.0,
BELLUS,Bellús,1991-09-17,0.0,0.0,
BELLUS,Bellús,1991-09-24,0.0,0.0,
BELLUS,Bellús,1991-10-01,0.0,0.0,
BELLUS,Bellús,1991-10-08,0.0,0.0,
BELLUS,Bellús,1991-10-15,0.0,0.0,
BELLUS,Bellús,1991-10-22,0.0,0.0,
BELLUS,Bellús,1991-10-29,0.0,0.0,
BELLUS,Bellús,1991-11-05,0.0,0.0,
BELLUS,Bellús,1991-11-12,0.0,0.0,
BELLUS,Bellús,1991-11-19,0.0,0.0,
BELLUS,Bellús,1991-11-26,0.0,0.0,
BELLUS,Bellús,1991-12-03,0.0,0.0,
BELLUS,Bellús,1991-12-10,0.0,0.0,
BELLUS,Bellús,1991-12-17,0.0,0.0,
BELLUS,Bellús,1991-12-24,0.0,0.0,
BELLUS,Bellús,1991-12-31,0.0,0.0,
BELLUS,Bellús,1992-01-07,0.0,0.0,
BELLUS,Bellús,1992-01-14,0.0,0.0,
BELLUS,Bellús,1992-01-21,0.0,0.0,
BELLUS,Bellús,1992-01-28,0.0,0.0,
BELLUS,Bellús,1992-02-04,0.0,0.0,
BELLUS,Bellús,1992-02-11,0.0,0.0,
BELLUS,Bellús,1992-02-18,0.0,0.0,
BELLUS,Bellús,1992-02-25,0.0,0.0,
BELLUS,Bellús,1992-03-03,0.0,0.0,
BELLUS,Bellús,1992-03-10,0.0,0.0,
BELLUS,Bellús,1992-03-17,0.0,0.0,
BELLUS,Bellús,1992-03-24,0.0,0.0,
BELLUS,Bellús,1992-03-31,0.0,0.0,
BELLUS,Bellús,1992-04-07,0.0,0.0,
BELLUS,Bellús,1992-04-14,0.0,0.0,
BELLUS,Bellús,1992-04-21,0.0,0.0,
BELLUS,Bellús,1992-04-28,0.0,0.0,
BELLUS,Bellús,1992-05-05,0.0,0.0,
BELLUS,Bellús,1992-05-12,0.0,0.0,
BELLUS,Bellús,1992-05-19,0.0,0.0,
BELLUS,Bellús,1992-05-26,0.0,0.0,
BELLUS,Bellús,1992-06-02,0.0,0.0,
BELLUS,Bellús,1992-06-09,0.0,0.0,
BELLUS,Bellús,1992-06-16,0.0,0.0,
BELLUS,Bellús,1992-06-23,0.0,0.0,
BELLUS,Bellús,1992-06-30,0.0,0.0,
BELLUS,Bellús,1992-07-07,0.0,0.0,
BELLUS,Bellús,1992-07-14,0.0,0.0,
BELLUS,Bellús,1992-07-21,0.0,0.0,
BELLUS,Bellús,1992-07-28,0.0,0.0,
BELLUS,Bellús,1992-08-04,0.0,0.0,
BELLUS,Bellús,1992-08-11,0.0,0.0,
BELLUS,Bellús,1992-08-18,0.0,0.0,
BELLUS,Bellús,1992-08-25,0.0,0.0,
BELLUS,Bellús,1992-09-01,0.0,0.0,
BELLUS,Bellús,1992-09-08,0.0,0.0,
BELLUS,Bellús,1992-09-15,0.0,0.0,
BELLUS,Bellús,1992-09-22,0.0,0.0,
BELLUS,Bellús,1992-09-29,0.0,0.0,
BELLUS,Bellús,1992-10-06,0.0,0.0,
BELLUS,Bellús,1992-10-13,0.0,0.0,
BELLUS,Bellús,1992-10-20,0.0,0.0,
BELLUS,Bellús,1992-10-27,0.0,0.0,
BELLUS,Bellús,1992-11-03,0.0,0.0,
BELLUS,Bellús,1992-11-10,0.0,0.0,
BELLUS,Bellús,1992-11-17,0.0,0.0,
BELLUS,Bellús,1992-11-24,0.0,0.0,
BELLUS,Bellús,1992-12-01,0.0,0.0,
BELLUS,Bellús,1992-12-08,0.0,0.0,
BELLUS,Bellús,1992-12-15,0.0,0.0,
BELLUS,Bellús,1992-12-22,0.0,0.0,
BELLUS,Bellús,1992-12-29,0.0,0.0,
BELLUS,Bellús,1993-01-05,0.0,0.0,
BELLUS,Bellús,1993-01-12,0.0,0.0,
BELLUS,Bellús,1993-01-19,0.0,0.0,
BELLUS,Bellús,1993-01-26,0.0,0.0,
BELLUS,Bellús,1993-02-02,0.0,0.0,
BELLUS,Bellús,1993-02-09,0.0,0.0,
BELLUS,Bellús,1993-02-16,0.0,0.0,
BELLUS,Bellús,1993-02-23,0.0,0.0,
BELLUS,Bellús,1993-03-02,0.0,0.0,
BELLUS,Bellús,1993-03-09,0.0,0.0,
BELLUS,Bellús,1993-03-16,0.0,0.0,
BELLUS,Bellús,1993-03-23,0.0,0.0,
BELLUS,Bellús,1993-03-30,0.0,0.0,
BELLUS,Bellús,1993-04-06,0.0,0.0,
BELLUS,Bellús,1993-04-13,0.0,0.0,
BELLUS,Bellús,1993-04-20,0.0,0.0,
BELLUS,Bellús,1993-04-27,0.0,0.0,
BELLUS,Bellús,1993-05-04,0.0,0.0,
BELLUS,Bellús,1993-05-11,0.0,0.0,
BELLUS,Bellús,1993-05-18,0.0,0.0,
BELLUS,Bellús,1993-05-25,0.0,0.0,
BELLUS,Bellús,1993-06-01,0.0,0.0,
BELLUS,Bellús,1993-06-08,0.0,0.0,
BELLUS,Bellús,1993-06-15,0.0,0.0,
BELLUS,Bellús,1993-06-22,0.0,0.0,
BELLUS,Bellús,1993-06-29,0.0,0.0,
BELLUS,Bellús,1993-07-06,0.0,0.0,
BELLUS,Bellús,1993-07-13,0.0,0.0,
BELLUS,Bellús,1993-07-20,0.0,0.0,
BELLUS,Bellús,1993-07-27,0.0,0.0,
BELLUS,Bellús,1993-08-03,0.0,0.0,
BELLUS,Bellús,1993-08-10,0.0,0.0,
BELLUS,Bellús,1993-08-17,0.0,0.0,
BELLUS,Bellús,1993-08-24,0.0,0.0,
BELLUS,Bellús,1993-08-31,0.0,0.0,
BELLUS,Bellús,1993-09-07,0.0,0.0,
BELLUS,Bellús,1993-09-14,0.0,0.0,
BELLUS,Bellús,1993-09-21,0.0,0.0,
BELLUS,Bellús,1993-09-28,0.0,0.0,
BELLUS,Bellús,1993-10-05,0.0,0.0,
BELLUS,Bellús,1993-10-12,0.0,0.0,
BELLUS,Bellús,1993-10-19,0.0,0.0,
BELLUS,Bellús,1993-10-26,0.0,0.0,
BELLUS,Bellús,1993-11-02,0.0,0.0,
BELLUS,Bellús,1993-11-09,0.0,0.0,
BELLUS,Bellús,1993-11-16,0.0,0.0,
BELLUS,Bellús,1993-11-23,0.0,0.0,
BELLUS,Bellús,1993-11-30,0.0,0.0,
BELLUS,Bellús,1993-12-07,0.0,0.0,
BELLUS,Bellús,1993-12-14,0.0,0.0,
BELLUS,Bellús,1993-12-21,0.0,0.0,
BELLUS,Bellús,1993-12-28,0.0,0.0,
BELLUS,Bellús,1994-01-04,0.0,0.0,
BELLUS,Bellús,1994-01-11,0.0,0.0,
BELLUS,Bellús,1994-01-18,0.0,0.0,
BELLUS,Bellús,1994-01-25,0.0,0.0,
BELLUS,Bellús,1994-02-01,0.0,0.0,
BELLUS,Bellús,1994-02-08,0.0,0.0,
BELLUS,Bellús,1994-02-15,0.0,0.0,
BELLUS,Bellús,1994-02-22,0.0,0.0,
BELLUS,Bellús,1994-03-01,0.0,0.0,
BELLUS,Bellús,1994-03-08,0.0,0.0,
BELLUS,Bellús,1994-03-15,0.0,0.0,
BELLUS,Bellús,1994-03-22,0.0,0.0,
BELLUS,Bellús,1994-03-29,0.0,0.0,
BELLUS,Bellús,1994-04-05,0.0,0.0,
BELLUS,Bellús,1994-04-12,0.0,0.0,
BELLUS,Bellús,1994-04-19,0.0,0.0,
BELLUS,Bellús,1994-04-26,0.0,0.0,
BELLUS,Bellús,1994-05-03,0.0,0.0,
BELLUS,Bellús,1994-05-10,0.0,0.0,
BELLUS,Bellús,1994-05-17,0.0,0.0,
BELLUS,Bellús,1994-05-24,0.0,0.0,
BELLUS,Bellús,1994-05-31,0.0,0.0,
BELLUS,Bellús,1994-06-07,0.0,0.0,
BELLUS,Bellús,1994-06-14,0.0,0.0,
BELLUS,Bellús,1994-06-21,0.0,0.0,
BELLUS,Bellús,1994-06-28,0.0,0.0,
BELLUS,Bellús,1994-07-05,0.0,0.0,
BELLUS,Bellús,1994-07-12,0.0,0.0,
BELLUS,Bellús,1994-07-19,0.0,0.0,
BELLUS,Bellús,1994-07-26,0.0,0.0,
BELLUS,Bellús,1994-08-02,0.0,0.0,
BELLUS,Bellús,1994-08-09,0.0,0.0,
BELLUS,Bellús,1994-08-16,0.0,0.0,
BELLUS,Bellús,1994-08-23,0.0,0.0,
BELLUS,Bellús,1994-08-30,0.0,0.0,
BELLUS,Bellús,1994-09-06,0.0,0.0,
BELLUS,Bellús,1994-09-13,0.0,0.0,
BELLUS,Bellús,1994-09-20,0.0,0.0,
BELLUS,Bellús,1994-09-27,0.0,0.0,
BELLUS,Bellús,1994-10-04,0.0,0.0,
BELLUS,Bellús,1994-10-11,0.0,0.0,
BELLUS,Bellús,1994-10-18,0.0,0.0,
BELLUS,Bellús,1994-10-25,0.0,0.0,
BELLUS,Bellús,1994-11-01,0.0,0.0,
BELLUS,Bellús,1994-11-08,0.0,0.0,
BELLUS,Bellús,1994-11-15,0.0,0.0,
BELLUS,Bellús,1994-11-22,0.0,0.0,
BELLUS,Bellús,1994-11-29,0.0,0.0,
BELLUS,Bellús,1994-12-06,0.0,0.0,
BELLUS,Bellús,1994-12-13,0.0,0.0,
BELLUS,Bellús,1994-12-20,0.0,0.0,
BELLUS,Bellús,1994-12-27,0.0,0.0,
BELLUS,Bellús,1995-01-03,0.0,0.0,
BELLUS,Bellús,1995-01-10,0.0,0.0,
BELLUS,Bellús,1995-01-17,0.0,0.0,
BELLUS,Bellús,1995-01-24,0.0,0.0,
BELLUS,Bellús,1995-01-31,0.0,0.0,
BELLUS,Bellús,1995-02-07,0.0,0.0,
BELLUS,Bellús,1995-02-14,0.0,0.0,
BELLUS,Bellús,1995-02-21,0.0,0.0,
BELLUS,Bellús,1995-02-28,0.0,0.0,
BELLUS,Bellús,1995-03-07,0.0,0.0,
BELLUS,Bellús,1995-03-14,0.0,0.0,
BELLUS,Bellús,1995-03-21,0.0,0.0,
BELLUS,Bellús,1995-03-28,0.0,0.0,
BELLUS,Bellús,1995-04-04,0.0,0.0,
BELLUS,Bellús,1995-04-11,0.0,0.0,
BELLUS,Bellús,1995-04-18,0.0,0.0,
BELLUS,Bellús,1995-04-25,0.0,0.0,
BELLUS,Bellús,1995-05-02,0.0,0.0,
BELLUS,Bellús,1995-05-09,0.0,0.0,
BELLUS,Bellús,1995-05-16,0.0,0.0,
BELLUS,Bellús,1995-05-23,0.0,0.0,
BELLUS,Bellús,1995-05-30,0.0,0.0,
BELLUS,Bellús,1995-06-06,0.0,0.0,
BELLUS,Bellús,1995-06-13,0.0,0.0,
BELLUS,Bellús,1995-06-20,0.0,0.0,
BELLUS,Bellús,1995-06-27,0.0,0.0,
BELLUS,Bellús,1995-07-04,0.0,0.0,
BELLUS,Bellús,1995-07-11,0.0,0.0,
BELLUS,Bellús,1995-07-18,0.0,0.0,
BELLUS,Bellús,1995-07-25,0.0,0.0,
BELLUS,Bellús,1995-08-01,0.0,0.0,
BELLUS,Bellús,1995-08-08,0.0,0.0,
BELLUS,Bellús,1995-08-15,0.0,0.0,
BELLUS,Bellús,1995-08-22,0.0,0.0,
BELLUS,Bellús,1995-08-29,0.0,0.0,
BELLUS,Bellús,1995-09-05,0.0,0.0,
BELLUS,Bellús,1995-09-12,0.0,0.0,
BELLUS,Bellús,1995-09-19,0.0,0.0,
BELLUS,Bellús,1995-09-26,0.0,0.0,
BELLUS,Bellús,1995-10-03,0.0,0.0,
BELLUS,Bellús,1995-10-10,0.0,0.0,
BELLUS,Bellús,1995-10-17,0.0,0.0,
BELLUS,Bellús,1995-10-24,0.0,0.0,
BELLUS,Bellús,1995-10-31,0.0,0.0,
BELLUS,Bellús,1995-11-07,0.0,0.0,
BELLUS,Bellús,1995-11-14,0.0,0.0,
BELLUS,Bellús,1995-11-21,0.0,0.0,
BELLUS,Bellús,1995-11-28,0.0,0.0,
BELLUS,Bellús,1995-12-05,0.0,0.0,
BELLUS,Bellús,1995-12-12,0.0,0.0,
BELLUS,Bellús,1995-12-19,0.0,0.0,
BELLUS,Bellús,1995-12-26,0.0,0.0,
BELLUS,Bellús,1996-01-02,0.0,0.0,
BELLUS,Bellús,1996-01-09,0.0,0.0,
BELLUS,Bellús,1996-01-16,0.0,0.0,
BELLUS,Bellús,1996-01-23,0.0,0.0,
BELLUS,Bellús,1996-01-30,0.0,0.0,
BELLUS,Bellús,1996-02-06,0.0,0.0,
BELLUS,Bellús,1996-02-13,0.0,0.0,
BELLUS,Bellús,1996-02-20,0.0,0.0,
BELLUS,Bellús,1996-02-27,0.0,0.0,
BELLUS,Bellús,1996-03-05,0.0,0.0,
BELLUS,Bellús,1996-03-12,0.0,0.0,
BELLUS,Bellús,1996-03-19,0.0,0.0,
BELLUS,Bellús,1996-03-26,0.0,0.0,
BELLUS,Bellús,1996-04-02,0.0,0.0,
BELLUS,Bellús,1996-04-09,0.0,0.0,
BELLUS,Bellús,1996-04-16,0.0,0.0,
BELLUS,Bellús,1996-04-23,0.0,0.0,
BELLUS,Bellús,1996-04-30,0.0,0.0,
BELLUS,Bellús,1996-05-07,0.0,0.0,
BELLUS,Bellús,1996-05-14,0.0,0.0,
BELLUS,Bellús,1996-05-21,0.0,0.0,
BELLUS,Bellús,1996-05-28,0.0,0.0,
BELLUS,Bellús,1996-06-04,0.0,0.0,
BELLUS,Bellús,1996-06-11,0.0,0.0,
BELLUS,Bellús,1996-06-18,0.0,0.0,
BELLUS,Bellús,1996-06-25,0.0,0.0,
BELLUS,Bellús,1996-07-02,0.0,0.0,
BELLUS,Bellús,1996-07-09,0.0,0.0,
BELLUS,Bellús,1996-07-16,0.0,0.0,
BELLUS,Bellús,1996-07-23,0.0,0.0,
BELLUS,Bellús,1996-07-30,0.0,0.0,
BELLUS,Bellús,1996-08-06,0.0,0.0,
BELLUS,Bellús,1996-08-13,0.0,0.0,
BELLUS,Bellús,1996-08-20,0.0,0.0,
BELLUS,Bellús,1996-08-27,0.0,0.0,
BELLUS,Bellús,1996-09-03,0.0,0.0,
BELLUS,Bellús,1996-09-10,0.0,0.0,
BELLUS,Bellús,1996-09-17,0.0,0.0,
BELLUS,Bellús,1996-09-24,0.0,0.0,
BELLUS,Bellús,1996-10-01,0.0,0.0,
BELLUS,Bellús,1996-10-08,0.0,0.0,
BELLUS,Bellús,1996-10-15,0.0,0.0,
BELLUS,Bellús,1996-10-22,0.0,0.0,
BELLUS,Bellús,1996-10-29,0.0,0.0,
BELLUS,Bellús,1996-11-05,0.0,0.0,
BELLUS,Bellús,1996-11-12,0.0,0.0,
BELLUS,Bellús,1996-11-19,0.0,0.0,
BELLUS,Bellús,1996-11-26,0.0,0.0,
BELLUS,Bellús,1996-12-03,0.0,0.0,
BELLUS,Bellús,1996-12-10,0.0,0.0,
BELLUS,Bellús,1996-12-17,0.0,0.0,
BELLUS,Bellús,1996-12-24,0.0,0.0,
BELLUS,Bellús,1996-12-31,0.0,0.0,
BELLUS,Bellús,1997-01-07,0.0,0.0,
BELLUS,Bellús,1997-01-14,0.0,0.0,
BELLUS,Bellús,1997-01-21,0.0,0.0,
BELLUS,Bellús,1997-01-28,0.0,0.0,
BELLUS,Bellús,1997-02-04,0.0,0.0,
BELLUS,Bellús,1997-02-11,0.0,0.0,
BELLUS,Bellús,1997-02-18,0.0,0.0,
BELLUS,Bellús,1997-02-25,0.0,0.0,
BELLUS,Bellús,1997-03-04,0.0,0.0,
BELLUS,Bellús,1997-03-11,0.0,0.0,
BELLUS,Bellús,1997-03-18,0.0,0.0,
BELLUS,Bellús,1997-03-25,0.0,0.0,
BELLUS,Bellús,1997-04-01,0.0,0.0,
BELLUS,Bellús,1997-04-08,0.0,0.0,
BELLUS,Bellús,1997-04-15,0.0,0.0,
BELLUS,Bellús,1997-04-22,0.0,0.0,
BELLUS,Bellús,1997-04-29,0.0,0.0,
BELLUS,Bellús,1997-05-06,0.0,0.0,
BELLUS,Bellús,1997-05-13,0.0,0.0,
BELLUS,Bellús,1997-05-20,0.0,0.0,
BELLUS,Bellús,1997-05-27,0.0,0.0,
BELLUS,Bellús,1997-06-03,0.0,0.0,
BELLUS,Bellús,1997-06-10,0.0,0.0,
BELLUS,Bellús,1997-06-17,0.0,0.0,
BELLUS,Bellús,1997-06-24,0.0,0.0,
BELLUS,Bellús,1997-07-01,0.0,0.0,
BELLUS,Bellús,1997-07-08,0.0,0.0,
BELLUS,Bellús,1997-07-15,0.0,0.0,
BELLUS,Bellús,1997-07-22,0.0,0.0,
BELLUS,Bellús,1997-07-29,0.0,0.0,
BELLUS,Bellús,1997-08-05,0.0,0.0,
BELLUS,Bellús,1997-08-12,0.0,0.0,
BELLUS,Bellús,1997-08-19,0.0,0.0,
BELLUS,Bellús,1997-08-26,0.0,0.0,
BELLUS,Bellús,1997-09-02,0.0,0.0,
BELLUS,Bellús,1997-09-09,0.0,0.0,
BELLUS,Bellús,1997-09-16,0.0,0.0,
BELLUS,Bellús,1997-09-23,0.0,0.0,
BELLUS,Bellús,1997-09-30,0.0,0.0,
BELLUS,Bellús,1997-10-07,0.0,0.0,
BELLUS,Bellús,1997-10-14,0.0,0.0,
BELLUS,Bellús,1997-10-21,0.0,0.0,
BELLUS,Bellús,1997-10-28,0.0,0.0,
BELLUS,Bellús,1997-11-04,0.0,0.0,
BELLUS,Bellús,1997-11-11,0.0,0.0,
BELLUS,Bellús,1997-11-18,0.0,0.0,
BELLUS,Bellús,1997-11-25,0.0,0.0,
