B1,B11,B2,B3,B4,B5,B6,B7,B8,B8A,agua,id,nubes300,t
0.1650689461883408,0.2049292040358745,0.1621751121076233,0.15231788116591932,0.13698721973094174,0.1566420403587444,0.17419742152466372,0.18286132286995516,0.19809007847533633,0.18470975336322873,0.0,20180926T110029_20180926T110028_T30TXM,0.13560700840986742,2018-09-26 11:00:28+00:00
0.03735381165919283,0.013822365470852018,0.023043273542600898,0.020869338565022422,0.011752746636771302,0.024596580717488794,0.010554035874439463,0.010532286995515696,0.01067085201793722,0.009399383408071749,0.0,20181001T105841_20181001T110540_T30TWM,0.35362959555213946,2018-10-01 11:05:40+00:00
0.05596513452914798,0.014621636771300451,0.03255823991031391,0.02629366591928252,0.014654764573991032,0.02827186098654709,0.014674047085201794,0.014632903587443947,0.014039125560538115,0.012408688340807175,0.0,20181001T105841_20181001T110540_T30TXM,0.35219896433520526,2018-10-01 11:05:40+00:00
0.003328811659192825,0.008323374439461885,0.008759417040358746,0.00936132286995516,0.005956950672645741,0.010157847533632289,0.0015674740484429065,0.0032714999999999997,0.001512107623318386,0.0015365470852017938,1.0,20181006T110029_20181006T110030_T30TWM,0.0014306312169341852,2018-10-06 11:00:30+00:00
0.025896973094170408,0.007381726457399104,0.01730908071748879,0.01094377802690583,0.003703363228699552,0.008061547085201794,0.00011491745283018868,0.0008059282371294851,0.00019131165919282513,0.0001,1.0,20181006T110029_20181006T110030_T30TXM,0.0014306312169341852,2018-10-06 11:00:30+00:00
1.36762365470852,0.2847993273542601,1.1765160313901348,1.0783764573991035,1.0112817264573992,1.0954624439461884,1.0206219730941704,0.9686298766816145,0.9917652466367712,0.9225048766816146,0.0,20181011T105951_20181011T110745_T30TXM,1.0,2018-10-11 11:07:45.075000+00:00
0.002212021857923497,0.006208520179372197,0.004353139013452915,0.006123206278026905,0.003241255605381167,0.010260089686098655,0.0019274103139013457,0.002786322869955157,0.0017571748878923768,0.00031933856502242155,1.0,20181016T110029_20181016T110523_T30TWM,0.0,2018-10-16 11:05:23+00:00
0.004954147982062781,0.005417993273542602,0.005814013452914799,0.0054010089686098665,0.0021190582959641257,0.009142488789237667,0.00020134529147982069,9.557174887892377e-05,1.860986547085202e-05,0.0,1.0,20181016T110029_20181016T110523_T30TXM,0.0,2018-10-16 11:09:27.576000+00:00
0.10167589686098656,0.12138593049327356,0.12137001121076234,0.1121392937219731,0.10336042600896864,0.11047752242152467,0.11144910313901345,0.1100365470852018,0.13438587443946193,0.1068442264573991,0.3581838565022422,20181021T110101_20181021T110649_T30TWM,0.7146479805658568,2018-10-21 11:09:31.325000+00:00
0.10777017937219732,0.12150538116591932,0.12037825112107622,0.109014966367713,0.09959260089686099,0.10821053811659194,0.10812017937219733,0.1060129484304933,0.13154517937219734,0.10326563901345293,0.0,20181021T110101_20181021T110649_T30TXM,0.8148538792547257,2018-10-21 11:09:27.605000+00:00
0.3372158071748879,0.3005413677130045,0.19184338565022427,0.23277763452914796,0.2624868273542601,0.30121552690582964,0.3360845852017938,0.3560682735426009,0.26972096412556057,0.3702202914798206,0.0,20181110T110251_20181110T110434_T30TWM,0.609471339687954,2018-11-10 11:09:29+00:00
0.42741356502242167,0.29946053811659196,0.24789192825112114,0.2686028587443946,0.28387208520179374,0.32940437219730945,0.3566843609865471,0.36995229820627806,0.2798718609865471,0.3785595852017937,0.0,20181110T110251_20181110T110434_T30TXM,0.602396728062252,2018-11-10 11:09:25+00:00
