B1,B11,B2,B3,B4,B5,B6,B7,B8,B8A,agua,id,nubes300,t,NDCI,PCI,MCI,3BDA,B5-B4,Turbidez(B4),SABI,FAI,CI_cyano,B3/B4,B5/B3,NDVI,"Sombra 620 (B3,B4)",chl_sup,chl_0_3,pc_sup,pc_0_3,temp_sup,turb_sup,n_sonda,fuente
0.01387320627802691,0.00848054932735426,0.01324859865470852,0.01775005605381166,0.00924663677130045,0.008267152466367713,0.0012817264573991031,0.0020426008968609864,0.0021165919282511215,0.0016722533632286996,1.0,20190320T105741_20190320T110833_T30TXM,0.0,2019-03-20 11:09:28.567000+00:00,-0.05592646409299531,0.8940712900096992,0.0032684678624813153,-0.016423022406453595,-0.0009794843049327363,0.00924663677130045,-0.23001142824077425,-0.006986555448786392,-0.0032684678624813153,1.9196229388942772,0.46575359769595875,-0.627466456195738,-0.0037619674887892363,22.3,24.8,,,10.9,0.6,1,che_aquadam_el_val
0.011781278026905833,0.009540302690582961,0.019904316143497757,0.029311883408071754,0.009345067264573993,0.006250840807174889,0.0010582959641255605,0.00309517937219731,0.0012190582959641257,0.001740863228699552,1.0,20190330T105631_20190330T110926_T30TWM,0.0,2019-03-30 11:09:36.564000+00:00,-0.19839989073827144,0.6688920079656422,0.0013253849028400594,-0.05605809881727728,-0.003094226457399104,0.009345067264573993,-0.16510842045199584,-0.008162576873798849,-0.0013253849028400594,3.136615561793709,0.21325278625574653,-0.7692079123864506,-0.008436294843049329,5.2,6.75,,,11.8,0.5,1,che_aquadam_el_val
0.02480190582959642,0.010154596412556055,0.025884585201793726,0.03314871076233184,0.012089181614349775,0.009085986547085204,0.004120795964125561,0.0062474775784753375,0.0043376681614349785,0.004513733183856504,1.0,20190330T105631_20190330T110926_T30TXM,0.0,2019-03-30 11:09:34.727000+00:00,-0.14182626765317047,0.7515799527984757,0.0012466106128550102,-0.11266672282761887,-0.003003195067264571,0.012089181614349775,-0.1313074820966354,-0.007389162573848672,-0.0012466106128550102,2.7420144572056517,0.2740977352702948,-0.47188070498711837,-0.00902816704035875,5.2,6.75,,,11.8,0.5,1,che_aquadam_el_val
0.011588452914798205,0.0066570067264573995,0.022242488789237673,0.022283744394618835,0.005680997757847535,0.003349887892376682,0.0006497197309417041,0.002023542600896861,0.00190347533632287,0.002397412823397076,1.0,20190404T105619_20190404T110056_T30TWM,0.0014306312169341852,2019-04-04 11:09:37+00:00,-0.25812638491474826,0.589665413570928,0.00035223841554559007,-0.07958549230781052,-0.002331109865470853,0.005680997757847535,-0.08483813139832921,-0.003960330450565878,-0.00035223841554559007,3.9225054021253287,0.15032877029345326,-0.49805996733354535,-0.007135818385650224,21.9,13.6,,,11.7,0.6,1,che_aquadam_el_val
0.01925403587443946,0.006567656950672648,0.025518161434977583,0.024089686098654715,0.006496748878923767,0.003948150224215247,0.0012980966325036604,0.0024945627802690586,0.0021250560538116593,0.0025582677165354338,1.0,20190404T105619_20190404T110056_T30TXM,0.0014306312169341852,2019-04-04 11:09:33+00:00,-0.24400414303117465,0.6077116874600956,0.0002240158767155367,-0.12897891634298436,-0.00254859865470852,0.006496748878923767,-0.08812502542361389,-0.004384974019503168,-0.0002240158767155367,3.7079601732498153,0.1638938011913626,-0.5070507694408144,-0.0075221692825112145,21.9,13.6,,,11.7,0.6,1,che_aquadam_el_val
0.022913116591928254,0.010635426008968614,0.02344338565022422,0.02370650224215247,0.006677466367713007,0.00341390134529148,0.00012303370786516854,0.0001841105354058722,0.00011048206278026905,0.00020888230940044415,1.0,20190409T105621_20190409T105755_T30TWM,0.00180652255628552,2019-04-09 11:09:36+00:00,-0.3234016552796758,0.511256988398838,0.00023213239616398738,-0.01761382618552089,-0.003263565022421527,0.006677466367713007,-0.13927889542224137,-0.007308316428215534,-0.00023213239616398738,3.5502241324312065,0.14400696106156188,-0.9674475833422793,-0.006882735426008968,4.1,3.05,,,11.1,0.8,1,che_aquadam_el_val
0.04313038116591929,0.013415358744394621,0.03654360986547085,0.034315358744394626,0.015940919282511214,0.013690695067264575,0.009603419282511213,0.00923890134529148,0.008633576233183858,0.00881681614349776,1.0,20190409T105621_20190409T105755_T30TXM,0.00180652255628552,2019-04-09 11:09:32+00:00,-0.07593998047776514,0.8588397459790565,0.001129775784753362,-0.09901769769383698,-0.0022502242152466385,0.015940919282511214,-0.10312516810059773,-0.006834301551711866,-0.001129775784753362,2.152658710344391,0.3989669806235359,-0.2973547532099022,-0.008062107623318389,4.1,3.05,,,11.1,0.8,1,che_aquadam_el_val
0.0011759562841530055,0.007019170403587445,0.0002829596412556054,0.006162780269058296,0.00015470852017937222,0.00011630218687872765,0.0001,0.0001,0.0001,0.0001,1.0,20190429T105621_20190429T110224_T30TWM,0.0,2019-04-29 11:09:38+00:00,-0.14171518799960525,0.751750367361051,-9.228455871646056e-06,-0.21345224823485698,-3.840633330064457e-05,0.00015470852017937222,-0.00848754695978851,-0.0013404331269129474,9.228455871646056e-06,39.83478260869565,0.018871707541261926,-0.21478873239436624,-0.0029848327077891396,14.5,10.2,,,13.8,0.6,1,che_aquadam_el_val
0.008630156950672646,0.008060706278026906,0.007414517937219732,0.01168223094170404,0.003635986547085202,0.002417264573991032,0.0,4.652466367713005e-06,0.00024215246636771304,0.00028974215246636777,1.0,20190429T105621_20190429T110224_T30TXM,0.0,2019-04-29 11:09:34.435000+00:00,-0.20133345680155565,0.6648166990411002,0.0007204708520179377,-0.0,-0.0012187219730941702,0.003635986547085202,-0.17771789859283915,-0.0042225911096875225,-0.0007204708520179377,3.2129466900995904,0.20691806094687898,-0.8751192437776429,-0.0034137612107623338,14.5,10.2,,,13.8,0.6,1,che_aquadam_el_val
0.0025872197309417043,0.006848430493273543,0.006375056053811661,0.006217096412556055,0.003182062780269059,0.006635594170403589,0.0,6.463004484304933e-05,3.721973094170404e-05,2.3262331838565027e-05,1.0,20190514T105629_20190514T105747_T30TWM,0.0,2019-05-14 11:09:43.081000+00:00,0.35176737254991525,2.085312147688839,0.005150631539611361,0.0,0.00345353139013453,0.003182062780269059,-0.2497462652018304,-0.003831559541604385,-0.005150631539611361,1.9537943912063136,1.0673140208992633,-0.9768770023680178,-0.003244282511210763,37.9,22.599999999999998,,,15.6,0.7,1,che_aquadam_el_val
0.008515807174887894,0.006582118834080719,0.008125448430493273,0.006892993273542602,0.00320140134529148,0.006660930493273544,0.0,4.93273542600897e-06,9.30493273542601e-06,0.0,1.0,20190514T105629_20190514T105747_T30TXM,0.0,2019-05-14 11:09:39.365000+00:00,0.35078206702132503,2.0806296289811432,0.005166943198804187,0.0,0.0034595291479820644,0.00320140134529148,-0.21254511456393296,-0.003825310164424514,-0.005166943198804187,2.153117503895786,0.9663335257906337,-0.9942038094240472,-0.003575560538116593,37.9,22.599999999999998,,,15.6,0.7,1,che_aquadam_el_val
0.01811535874439462,0.010842713004484306,0.028572365470852026,0.052719226457399106,0.016193553811659194,0.017880941704035876,0.007073374439461886,0.00815908071748879,0.006262724215246638,0.005947589686098654,1.0,20190802T105629_20190802T110731_T30TWM,0.007153156084670926,2019-08-02 11:09:42.370000+00:00,0.049520553916915754,1.1042012094443272,0.006551483557548579,0.041220098115870414,0.0016873878923766815,0.016193553811659194,-0.12216305968245299,-0.008928608619830594,-0.006551483557548579,3.2555686707535316,0.339173066556372,-0.44222954420648,-0.019106530269058297,65.6,63.449999999999996,,,23.8,46.2,1,che_aquadam_el_val
0.02282713004484305,0.009455213004484304,0.027487219730941703,0.05128929372197309,0.01275482062780269,0.014243105381165922,0.0016119394618834084,0.0022802130044843054,0.0008338004484304933,0.0008992713004484306,1.0,20190802T105629_20190802T110731_T30TXM,0.0,2019-08-02 11:09:38.657000+00:00,0.055125891998845745,1.1166840990393154,0.007431154708520183,0.013205526378011527,0.0014882847533632323,0.01275482062780269,-0.1513270854072193,-0.011302998434052245,-0.007431154708520183,4.021169345978396,0.2777013358455347,-0.8772796086147652,-0.020011378923766816,65.6,63.449999999999996,,,23.8,46.2,1,che_aquadam_el_val
0.022588452914798208,0.007433239910313902,0.03968340807174888,0.08829377802690586,0.017542713004484307,0.013951233183856503,0.0,0.0,0.0,0.0,1.0,20190817T105621_20190817T110523_T30TWM,0.0,2019-08-17 11:09:37.495000+00:00,-0.11403714857293382,0.7952722694768055,0.005764633781763827,-0.0,-0.0035914798206278034,0.017542713004484307,-0.13707687705339155,-0.0156491926471635,-0.005764633781763827,5.033074302950519,0.1580092447692648,-1.0,-0.03357979260089687,22.2,23.45,,,23.4,263.7,1,che_aquadam_el_val
