agua_1px,agua_3x3,agua_5x5,aot,nubes300,sr_1px_B11,sr_1px_B2,sr_1px_B3,sr_1px_B4,sr_1px_B5,sr_1px_B6,sr_1px_B7,sr_1px_B8A,sr_3x3_B11,sr_3x3_B2,sr_3x3_B3,sr_3x3_B4,sr_3x3_B5,sr_3x3_B6,sr_3x3_B7,sr_3x3_B8A,sr_5x5_B11,sr_5x5_B2,sr_5x5_B3,sr_5x5_B4,sr_5x5_B5,sr_5x5_B6,sr_5x5_B7,sr_5x5_B8A,t,toa_1px_B11,toa_1px_B2,toa_1px_B3,toa_1px_B4,toa_1px_B5,toa_1px_B6,toa_1px_B7,toa_1px_B8A,toa_3x3_B11,toa_3x3_B2,toa_3x3_B3,toa_3x3_B4,toa_3x3_B5,toa_3x3_B6,toa_3x3_B7,toa_3x3_B8A,toa_5x5_B11,toa_5x5_B2,toa_5x5_B3,toa_5x5_B4,toa_5x5_B5,toa_5x5_B6,toa_5x5_B7,toa_5x5_B8A,chl_0-1.5,chl_0-3,chl_0-5
1.0,1.0,1.0,0.083,0.0,0.0064470000000000005,0.0043809999999999995,0.0055,0.003513,0.009783000000000002,0.00216,0.002715,0.0005319999999999999,0.006208520179372197,0.004353139013452915,0.006123206278026905,0.003241255605381167,0.010260089686098655,0.0019274103139013457,0.002786322869955157,0.00031933856502242155,0.006413850191802947,0.004748435291742378,0.006467009892994143,0.003273389864728447,0.011054532606501109,0.0023648040033361134,0.0033460809102402013,0.0010622854835453258,2018-10-16 11:05:23+00:00,0.008815,0.07466600000000001,0.048851000000000006,0.029398,0.031085,0.025913000000000002,0.024634,0.018583000000000002,0.008500672645739912,0.07460476457399104,0.04921737668161436,0.029125224215246638,0.031288733183856506,0.02555072869955157,0.024596244394618837,0.01823139013452915,0.008554633555420956,0.07474954572986069,0.0492860488592772,0.029032081566727236,0.03171635372501514,0.02557274379164143,0.024811104381183117,0.018650151423379766,69.9,60.25,54.8
1.0,1.0,1.0,0.10433464125560538,0.0,0.005649,0.0055509999999999995,0.004885,0.0021980000000000003,0.009104000000000001,0.0,0.0,0.0,0.005417993273542602,0.005814013452914799,0.0054010089686098665,0.0021190582959641257,0.009142488789237667,0.00020134529147982069,9.557174887892377e-05,0.0,0.005456228548354532,0.0059692913385826765,0.00552955784373107,0.0021253381788814856,0.009534100545124167,0.0002632949727437916,0.00040139309509388236,6.999798102160305e-05,2018-10-16 11:09:27.576000+00:00,0.008649,0.07533400000000001,0.049351,0.029615,0.031885000000000004,0.025664000000000003,0.024466,0.018698000000000003,0.008479147982062781,0.07552253363228699,0.049705605381165925,0.029549831838565025,0.03173346412556054,0.02575986547085202,0.024402634529147982,0.018831726457399105,0.008507470220068645,0.07561772663032505,0.04980076721179084,0.02954068241469816,0.03199765798505956,0.025834443771451648,0.0247409852614577,0.019034928326266902,69.9,60.25,54.8
0.8300000000000001,0.3581838565022422,0.2658994548758328,0.181,0.7146479805658568,0.11289099999999999,0.11470999999999999,0.10477700000000001,0.09315800000000002,0.09637200000000001,0.095392,0.09577300000000001,0.08854999999999999,0.12138593049327356,0.12137001121076234,0.1121392937219731,0.10336042600896864,0.11047752242152467,0.11144910313901345,0.1100365470852018,0.1068442264573991,0.13018043609933372,0.12812679184332723,0.12143270745003029,0.11371744397334947,0.12122560064607311,0.12272646880678376,0.12302992125984248,0.11998681607106802,2018-10-21 11:09:31.325000+00:00,0.10377900000000001,0.15114400000000003,0.119913,0.102783,0.098807,0.10463000000000001,0.108437,0.101787,0.11121485426008969,0.15486339686098657,0.12439164798206281,0.11000162556053812,0.10846541479820629,0.11656188340807178,0.11973878923766819,0.1170604820627803,0.11888909751665656,0.15862723601857456,0.12998263678578637,0.11735673329295375,0.11583868362608521,0.12491588935998385,0.12999569957601453,0.12802463153644256,24.5,26.5,26.9
0.0,0.0,0.06299212598425195,0.219,0.8148538792547257,0.112804,0.113045,0.100984,0.088784,0.092977,0.09073500000000001,0.09068400000000001,0.084146,0.12150538116591932,0.12037825112107622,0.109014966367713,0.09959260089686099,0.10821053811659194,0.10812017937219733,0.1060129484304933,0.10326563901345293,0.13067692307692308,0.12772006864526547,0.11893977387441952,0.11054994952554005,0.11988417120936806,0.12031269937411669,0.1197748031496063,0.11701372905309912,2018-10-21 11:09:27.605000+00:00,0.103879,0.15114400000000003,0.119913,0.102783,0.09889,0.10454700000000001,0.108454,0.101887,0.11119540358744395,0.15487410313901348,0.12438094170403591,0.11000162556053812,0.1084761210762332,0.11653654708520181,0.11974265695067268,0.11713727578475337,0.11889020795477488,0.15863977387441952,0.12998158691701997,0.11736032707450028,0.11584540682414697,0.1249274177266303,0.13000858065818693,0.12808445386634365,24.5,26.5,26.9
0.0,0.0,0.01574803149606299,0.154,0.609471339687954,0.299238,0.19058600000000003,0.227437,0.256912,0.300966,0.34312600000000004,0.359382,0.37699800000000006,0.3005413677130045,0.19184338565022427,0.23277763452914796,0.2624868273542601,0.30121552690582964,0.3360845852017938,0.3560682735426009,0.3702202914798206,0.30464437714516446,0.20352376337573183,0.24474992933575615,0.2698299818291944,0.3076224308499899,0.33971314354936405,0.35747871996769637,0.37182228952150204,2018-11-10 11:09:29+00:00,0.26917800000000003,0.23890500000000003,0.223716,0.24293000000000003,0.263963,0.309693,0.336821,0.35985500000000004,0.26424915919282516,0.23682640134529148,0.22314232062780273,0.24194815022421529,0.25869753363228704,0.298187668161435,0.32740728699551574,0.34697763452914804,0.2587787805370482,0.23885731879668892,0.22486987684231774,0.2400752675146376,0.2554784575005047,0.2920430446194225,0.31856886735311934,0.33710442156268927,9.8,10.05,10.025
0.0,0.0,0.01574803149606299,0.154,0.602396728062252,0.298063,0.24691400000000005,0.263818,0.27908000000000005,0.32901300000000006,0.36363,0.372892,0.384812,0.29946053811659196,0.24789192825112114,0.2686028587443946,0.28387208520179374,0.32940437219730945,0.3566843609865471,0.36995229820627806,0.3785595852017937,0.3031299818291944,0.2595708055723803,0.2803366040783364,0.2908362204724409,0.3354773672521704,0.3597734504340803,0.3708538259640622,0.37961177064405416,2018-11-10 11:09:25+00:00,0.26931200000000005,0.238922,0.22365,0.24294700000000005,0.264114,0.309861,0.33705500000000005,0.3600230000000001,0.2643479260089686,0.23684646860986555,0.2231294282511211,0.24194063901345295,0.25881294843049335,0.2983340807174888,0.32758800448430503,0.3471659753363229,0.25885031294165145,0.23887092671108429,0.22488358570563288,0.2400642237028064,0.2555440137290531,0.2921181304260044,0.3186769028871391,0.3372200686452655,9.8,10.05,10.025
0.0,0.0,0.0,0.132,0.984341601072693,0.4942930000000001,0.6251430000000001,0.581085,0.540177,0.569695,0.567818,0.559663,0.546752,0.5031750560538117,0.6278259529147981,0.5874563340807176,0.5539244955156951,0.5848173206278027,0.5761829596412557,0.5642519618834081,0.5457571748878924,0.5169929335756106,0.6429406824146982,0.6024279830405814,0.5697242075509791,0.5994725015142338,0.5880517464163132,0.572881607106804,0.5507639612356148,2018-11-15 11:09:31+00:00,0.43768500000000005,0.460628,0.42145000000000005,0.43591300000000005,0.43686700000000006,0.46643,0.4872220000000001,0.5018600000000001,0.4379454596412557,0.4576356502242153,0.42021547085201794,0.43968469730941706,0.4407982623318386,0.46582511210762334,0.48328862107623327,0.49296143497757844,0.43471956390066613,0.45708669493236415,0.4193618614980818,0.4384442761962447,0.4377851806985664,0.4602549364021804,0.47469569957601454,0.4804547950736927,5.4,7.05,7.3
0.0,0.0,0.0,0.077,0.955173555202729,0.202321,0.26737000000000005,0.23999499999999999,0.22612500000000002,0.2312,0.226739,0.22809900000000002,0.221942,0.20161143497757852,0.274147533632287,0.24455470852017938,0.22509971973094176,0.22808912556053812,0.22607253363228708,0.2235108183856503,0.21906664798206282,0.20391500100948914,0.2779665859075307,0.24786297193620027,0.22827639814253983,0.2307656167979003,0.2285208156672723,0.2264846355743993,0.22229040985261453,2018-11-25 11:09:30.925000+00:00,0.18430400000000002,0.250745,0.20829800000000004,0.20443899999999998,0.206108,0.211658,0.219235,0.218742,0.18366177130044845,0.254820403587444,0.21120184977578477,0.20368363228699554,0.2037059417040359,0.2111243834080718,0.2153141255605382,0.21625011210762332,0.18571974560872195,0.25716939228750246,0.2133561679790027,0.2061027054310518,0.20575200888350495,0.21311691903896626,0.21782727639814262,0.21912376337573186,2.7,3.0,3.05
0.0,0.0,0.0,0.07200000000000001,0.955173555202729,0.203855,0.272004,0.241429,0.226459,0.235366,0.229171,0.228782,0.22227600000000003,0.20318817264573996,0.27857387892376684,0.2460477578475337,0.22558525784753364,0.23206715246636772,0.2283116031390135,0.22427393497757853,0.21933761210762334,0.20552279426610132,0.28234730466384006,0.24932800323036544,0.22878820916616185,0.23475719765798506,0.23075564304461943,0.22731473854229753,0.22251181102362197,2018-11-25 11:09:27+00:00,0.184221,0.250745,0.208315,0.204456,0.20619099999999999,0.211824,0.21911800000000003,0.21884200000000004,0.18363660313901348,0.25482533632287,0.21123974215246635,0.20371395739910317,0.2037059417040359,0.2111730941704036,0.21528749999999997,0.21627202914798213,0.18571946295174638,0.25717950736927114,0.21337698364627503,0.20613000201897835,0.20574514435695537,0.21312481324449828,0.21785390672319807,0.2191312134060166,2.7,3.0,3.05
0.0,0.0033632286995515697,0.07571168988491822,0.07200000000000001,0.6468248402461807,0.16763900000000004,0.139924,0.17121499999999998,0.17839400000000005,0.20090000000000002,0.22604700000000003,0.242323,0.249058,0.15660874439461886,0.14393761210762335,0.1652095852017937,0.16818424887892378,0.19191709641255608,0.2135307735426009,0.2251658632286996,0.23506967488789238,0.14939434686048858,0.15952075509792044,0.17249925297799315,0.1697395719765798,0.18880898445386635,0.20633597819503333,0.21593355542095694,0.2232355542095699,2018-11-30 11:09:25+00:00,0.153717,0.17932599999999999,0.165887,0.16922700000000002,0.182914,0.21136800000000003,0.23294499999999999,0.24195300000000003,0.14385308295964128,0.18174966367713008,0.1620139013452915,0.16144579596412556,0.17608150224215247,0.20114938340807176,0.21826126681614352,0.22961193946188344,0.1373797496466788,0.19120522915404797,0.166673006258833,0.16261449626488994,0.17368378760347264,0.19530113062790222,0.21032265293761357,0.2191008075913587,2.3,2.25,2.525
0.0,0.0033632286995515697,0.07571168988491822,0.077,0.9298990703702249,0.163436,0.13066100000000003,0.161473,0.167958,0.19821,0.223073,0.232275,0.241294,0.15419450672645743,0.15195476457399107,0.16779282511210766,0.16770947309417045,0.19255470852017936,0.2127909753363229,0.22239377802690588,0.23105414798206278,0.14749719362002825,0.1698600646073087,0.1768872198667474,0.17016987684231774,0.19095277609529576,0.2064775287704421,0.21494572986069047,0.22068158691701997,2018-11-30 11:09:22.231000+00:00,0.148701,0.16703700000000002,0.155717,0.158727,0.17657599999999998,0.205723,0.22220700000000002,0.23367600000000002,0.14048486547085204,0.17982500000000004,0.15971457399103142,0.15856961883408072,0.17244450672645742,0.19755465246636775,0.21378329596412557,0.2245775224215247,0.13457466182111852,0.19056097314758724,0.1654890167575207,0.16045735917625675,0.17129858671512213,0.19254449828386838,0.20752677165354327,0.21547361195235207,2.3,2.25,2.525
0.0,0.0,0.0,0.083,1.0,0.37460800000000005,0.367615,0.363271,0.352799,0.35254100000000005,0.346993,0.349543,0.351345,0.36255706278026906,0.3612634529147982,0.3545576233183857,0.34378581838565025,0.34558172645739915,0.33965072869955165,0.34224955156950676,0.34265117713004484,0.34743672521704017,0.355225600646073,0.3463395921663638,0.33481449626488996,0.33581455683424183,0.3295981829194427,0.33305184736523313,0.332432889158086,2018-12-05 11:09:29+00:00,0.33634800000000004,0.311543,0.28545200000000004,0.298887,0.29568500000000003,0.307305,0.321621,0.333936,0.3257012331838565,0.307770235426009,0.28018200672645743,0.29220739910313903,0.29045751121076235,0.3014096412556053,0.3153942825112109,0.3261997757847534,0.3122871391076115,0.3041708257621642,0.2750513830002019,0.28553801736321416,0.2831639612356147,0.29337750858065825,0.30768588734100544,0.31720308903694727,2.8,2.75,2.7
0.0,0.0,0.0,0.105,1.0,0.228357,0.42767000000000005,0.41366200000000003,0.37437699999999996,0.382191,0.383615,0.380909,0.38097200000000003,0.23050291479820625,0.42940661434977584,0.4125894618834081,0.371540302690583,0.3849496076233184,0.38477012331838567,0.38054002242152474,0.38076328475336324,0.23189638602866955,0.42948261659600245,0.4101609327680194,0.36931302241066016,0.3861010094891984,0.38721393095093876,0.3820448616999798,0.3811833636180092,2018-12-10 11:09:26.155000+00:00,0.206206,0.341298,0.309544,0.30797899999999995,0.312789,0.331849,0.34487700000000004,0.353255,0.20808116591928252,0.34230560538116594,0.30891266816143503,0.30597315022421534,0.314793441704036,0.3327237668161436,0.34459164798206277,0.35310381165919286,0.20930880274581062,0.3423397940642035,0.30744738542297595,0.3043682212800322,0.3156289723399959,0.3346074298405006,0.345834161114476,0.35341891782757917,0.9,1.1,1.25
0.0,0.0,0.0,0.07200000000000001,1.0,0.22924,0.4202060000000001,0.40479800000000005,0.36734500000000003,0.379691,0.380083,0.37664300000000006,0.376789,0.23132034753363231,0.4218188901345292,0.40378161434977583,0.36483256726457397,0.38240829596412557,0.3812279147982064,0.3763714125560539,0.37650414798206283,0.23272465172622647,0.42186480920654135,0.40136612154249945,0.3627173430244296,0.3835125176660609,0.3836018574601251,0.37781320411871583,0.3768529174237836,2018-12-10 11:09:22.443000+00:00,0.206206,0.341298,0.309544,0.30797899999999995,0.312789,0.33186600000000005,0.344894,0.353255,0.20807354260089692,0.34230560538116594,0.30891760089686104,0.30596821748878933,0.31479921524663684,0.33273593049327355,0.34463419282511215,0.35305207399103145,0.20930238239450835,0.34233470623864326,0.30745245305875224,0.3043699777912376,0.3156269735513829,0.33460987280436094,0.34584684029880874,0.35336953361599027,0.9,1.1,1.25
1.0,1.0,1.0,0.07200000000000001,0.0014306312169341852,0.0035830000000000002,0.018498,0.031775,0.008149000000000002,0.005092,0.0001,0.0001,,0.0037694506726457405,0.018971524663677134,0.032532623318385655,0.008574103139013455,0.004365414798206279,0.00010059523809523809,0.00011196528208307501,0.0001747239263803681,0.004083323238441348,0.019728467595396725,0.03372275388653341,0.009151665657177463,0.004362870987280435,0.0001258298755186722,0.00035105463786531136,0.0002909416398138203,2018-12-20 11:09:25+00:00,0.0066170000000000005,0.104802,0.0758,0.039568,0.032896,0.025835999999999998,0.024983000000000005,0.018021000000000002,0.006661827354260091,0.10481827354260093,0.07584473094170405,0.03971832959641256,0.03238671524663678,0.02619243273542601,0.02483570627802691,0.01838688340807175,0.006773894609327681,0.10483474661821117,0.07577938623056733,0.03982646880678376,0.03222644861699979,0.02610468402988088,0.024803068847163337,0.018984373107207755,1.0,1.0,1.075
1.0,0.8688340807174889,0.7326872602463154,0.066,0.3965148701491784,0.002872,0.025223000000000002,0.035153000000000004,0.010255,0.005798,0.0,0.0,0.0,0.0037186659192825107,0.02525526905829597,0.03562819506726458,0.010341872197309419,0.005202017937219732,0.0,8.038116591928252e-05,7.612107623318387e-05,0.003918110236220471,0.025311952352109826,0.035824046032707446,0.010560387643852207,0.005167110841913991,0.0,9.503331314354935e-05,0.0002159903089036947,2018-12-20 11:09:22.245000+00:00,0.005921,0.10497000000000001,0.075402,0.039587000000000004,0.032632,0.026281000000000002,0.024866,0.017181,0.006668721973094173,0.10491283632286998,0.07568873318385651,0.0396542600896861,0.03224332959641256,0.026015022421524665,0.024848991031390138,0.018034248878923773,0.006817787199676961,0.1049161720169594,0.07576955380577428,0.039805895416919035,0.03221897839693115,0.026121502119927316,0.024855824752675146,0.018908903694730465,1.0,1.0,1.075
1.0,1.0,1.0,0.061,0.0,0.0037470000000000003,0.013611,0.026885000000000003,0.006481,0.000817,0.0,0.0,0.0,0.003623822869955157,0.01238979820627803,0.027774495515695073,0.006482847533632288,0.0009048206278026907,0.0,0.0,0.0,0.003676963456491015,0.012153482737734707,0.027793438320209966,0.006623399959620432,0.0009736523319200484,0.0,3.8158691701998785e-06,4.3266707046234605e-05,2018-12-30 11:09:28.161000+00:00,0.006581000000000001,0.09892999999999999,0.071368,0.036798000000000004,0.0299,0.024697999999999998,0.023266000000000005,0.016983,0.006484809417040361,0.09815840807174889,0.0719581278026906,0.036773486547085205,0.0299947869955157,0.02502752242152467,0.02309243273542601,0.01711608744394619,0.006557823541288108,0.09800347264284272,0.07195061578841104,0.036889259034928325,0.03000205935796487,0.024917141126589944,0.02312198667474258,0.017339693115283668,2.1,2.05,1.9249999999999998
1.0,1.0,1.0,0.061,0.0,0.0036640000000000006,0.017911,0.029185000000000003,0.007381,0.001483,0.0,0.0,0.0,0.003567993273542601,0.016713060538116598,0.030106334080717494,0.007372365470852018,0.0016357623318385653,0.0,0.0,0.0,0.0036437916414294356,0.016484595194831413,0.030110175651120532,0.0075243084998990505,0.0016437108822935592,1.8170805572380375e-07,4.179285281647486e-06,5.233192004845547e-05,2018-12-30 11:09:24.450000+00:00,0.006681,0.09892999999999999,0.071368,0.036798000000000004,0.029983,0.024881000000000004,0.023349000000000005,0.0169,0.006569674887892378,0.09815840807174889,0.0719630605381166,0.036773486547085205,0.030016760089686102,0.02511732062780269,0.02313273542600897,0.01712841928251121,0.006611831213406016,0.09800347264284272,0.0719568342418736,0.0368919038966283,0.030007207752877036,0.02497981021603069,0.023168746214415507,0.01732673127397536,2.1,2.05,1.9249999999999998
1.0,1.0,1.0,0.055,0.02251981845009341,0.004662,0.018881,0.032628000000000004,0.009126,0.0017149999999999997,0.0001,,0.000117,0.004099775784753363,0.01981418161434978,0.03274960762331839,0.008701008968609867,0.0017165109034267911,0.00013528957528957525,0.000529846153846154,0.00039103840682788054,0.004378780537048253,0.020773026448617,0.03364863718958207,0.00904857662023016,0.0019279134682484297,0.0001604496253122398,0.0006007167341851045,0.0006704976303317535,2019-01-04 11:09:32+00:00,0.007164,0.09798500000000002,0.073702,0.038013,0.030283000000000004,0.024347,0.022385000000000002,0.017466000000000002,0.006711827354260092,0.09834848654708521,0.07332763452914799,0.03756328475336323,0.03006928251121077,0.024607903587443948,0.02298733183856502,0.017545011210762334,0.00678738138501918,0.09851292146174036,0.07309313547345045,0.037508419139915206,0.03006454673934989,0.024841792852816475,0.02306781748435292,0.01744560872198668,2.1,2.05,2.0999999999999996
1.0,1.0,1.0,0.066,0.016797293582356668,0.0042450000000000005,0.020347000000000004,0.032545000000000004,0.008043,0.0013830000000000001,0.0001,0.0002,0.0001,0.0035943385650224224,0.021222813901345297,0.03257640134529148,0.007635145739910315,0.0015149522203485107,0.00015129032258064516,0.00029475806451612904,0.00012464516129032257,0.0038791035735917623,0.02222852816474864,0.033418473652331915,0.007951827175449221,0.0017972801052862464,0.00015036313548710245,0.0004029929577464789,0.00012097326936257712,2019-01-04 11:09:28+00:00,0.007413,0.098068,0.073702,0.038013,0.0302,0.024496000000000004,0.022285,0.017549000000000002,0.006733632286995517,0.0983627802690583,0.07333043721973095,0.03756328475336323,0.030072869955156956,0.02459405829596413,0.022895683856502244,0.017503195067264575,0.006773349485160506,0.09851833232384413,0.07309945487583283,0.037508641227538865,0.03006741368867353,0.024855663234403382,0.023042055320008078,0.017385867151221483,2.1,2.05,2.0999999999999996
0.0,0.0,0.0,0.061,0.34311024836879983,0.011158,0.020301,0.024658000000000003,0.00853,0.005347,0.003132,0.005209000000000001,0.004993999999999999,0.011062443946188341,0.01937572869955157,0.02539865470852018,0.00947298206278027,0.004931221973094171,0.0030536995515695066,0.0049698991031390145,0.004926177130044842,0.011082111851403186,0.02020650111043812,0.02646499091459721,0.010009569957601454,0.005327175449222693,0.0037594202898550725,0.005459701191197254,0.005477972945689481,2019-01-14 11:09:33+00:00,0.013228,0.09826000000000001,0.068332,0.037682999999999994,0.032532,0.029934000000000002,0.028979,0.023147000000000004,0.012778139013452915,0.09742001121076235,0.06849641255605382,0.03818082959641256,0.03198979820627803,0.029681221973094172,0.028511547085201802,0.022861659192825113,0.012432566121542499,0.09746165960024226,0.06855416919038965,0.03823436301231577,0.031989602261255794,0.02967859882899252,0.02856145770240258,0.02286955380577427,3.1,3.225,3.471428571428572
0.0,0.0,0.0,0.055,0.11402972346740121,0.011175,0.025233000000000002,0.027324,0.00993,0.006164,0.0038150000000000002,0.005609,0.005560000000000001,0.010891704035874441,0.02434159192825112,0.028045795964125562,0.010903195067264577,0.005747589686098655,0.003692656950672646,0.005280773542600896,0.005594674887892377,0.010887886129618411,0.025293720977185536,0.0291480920654149,0.01147651928124369,0.006138845144356955,0.0040576822128003225,0.0057581465778316155,0.006404372744640202,2019-01-14 11:09:30+00:00,0.013245000000000002,0.09826000000000001,0.068332,0.037682999999999994,0.032449,0.029934000000000002,0.028995999999999997,0.023113,0.012784753363228702,0.09742001121076235,0.06849428251121077,0.03818082959641256,0.03194360986547086,0.029647533632286997,0.028468161434977587,0.022869955156950676,0.01243107207752877,0.09746165960024226,0.0685568948112255,0.03823410054512416,0.031965677367252164,0.029636846355743988,0.028527135069654753,0.022870866141732272,3.1,3.225,3.471428571428572
1.0,0.7113228699551569,0.5515848980415908,0.187,0.47576061893033667,0.033747000000000006,0.04116500000000001,0.046886000000000004,0.037716999999999994,0.039026,0.03818800000000001,0.035807,0.039818,0.03516642376681614,0.04122303811659193,0.04560470852017938,0.03931625560538116,0.04122628923766816,0.038171412556053816,0.03709103139013453,0.0404195067264574,0.03702727639814254,0.04238978396931152,0.04614904098526145,0.040478295982232994,0.043241308298001206,0.0404127599434686,0.03961625277609528,0.04194350898445386,2019-01-19 11:09:27+00:00,0.036904000000000006,0.12969599999999998,0.09624900000000002,0.07397400000000001,0.070736,0.071566,0.069068,0.067547,0.03747029147982063,0.12944551569506726,0.09524887892376682,0.07459938340807176,0.07160386771300449,0.07103542600896862,0.06947354260089687,0.06728581838565022,0.03802903290934787,0.12947036139713303,0.094780900464365,0.07446277003836058,0.07200751059963659,0.07158267716535431,0.07019961639410456,0.06727649909145969,3.4,3.8499999999999996,3.4
1.0,1.0,1.0,0.116,0.12356726491362909,0.004334,0.025176999999999998,0.035456,0.008349,0.005813,,0.0001,0.0001,0.005231782511210764,0.02485218609865471,0.03557113228699552,0.009623934977578477,0.005940022421524665,0.00012031914893617023,0.00021140089418777947,0.0001350066050198151,0.006085988289925298,0.02590175651120533,0.036584554815263466,0.010844377145164544,0.006509307490409851,0.00037292334596327603,0.0008682453766350924,0.0005500396301188902,2019-02-03 11:09:34+00:00,0.007902000000000001,0.107451,0.080583,0.042702000000000004,0.0375,0.029967999999999998,0.027517,0.021857,0.008566872197309417,0.10695347533632286,0.08031849775784755,0.04344153587443946,0.03751143497757848,0.03028570627802691,0.028290975336322872,0.02215801569506727,0.009113789622451038,0.10701496062992125,0.08018812840702602,0.04390444175247324,0.037648273773470624,0.030481546537452046,0.028912335958005256,0.022452089642640824,9.9,9.65,9.625
1.0,1.0,1.0,0.061,0.12356726491362909,0.005768,0.046075,0.049305,0.019198000000000003,0.015347000000000001,0.007332000000000001,0.006783,0.006306,0.006627298206278029,0.04596378923766817,0.049562107623318384,0.02056059417040359,0.015849887892376683,0.007819394618834083,0.00813822869955157,0.006755381165919282,0.007436563698768422,0.04733662426812031,0.05079971734302442,0.02190353321219463,0.01651267918433273,0.008447102766000403,0.009281708055723804,0.007427962850797496,2019-02-03 11:09:31+00:00,0.007919,0.107451,0.080583,0.042684999999999994,0.0375,0.030034,0.027267999999999997,0.021891000000000004,0.008567376681614352,0.10693806053811658,0.08031849775784755,0.04342724215246637,0.03752197309417041,0.030292937219730944,0.028222197309417038,0.02217993273542601,0.00911229557843731,0.10700821724207552,0.08018812840702602,0.04389612356147789,0.03766022612558046,0.030478780537048254,0.028886876640419938,0.022454249949525537,9.9,9.65,9.625
1.0,1.0,1.0,0.121,0.0,0.0027830000000000003,0.0,0.011533999999999999,0.000332,0.0,0.0,0.0,0.0,0.0028269618834080718,0.00014775784753363232,0.01264461883408072,0.00042819506726457404,0.0,0.0,0.0,0.0,0.002630950938824955,0.0002446396123561477,0.012893317181506157,0.0005015748031496061,0.0,0.0,0.0,0.0,2019-02-08 11:09:31.375000+00:00,0.0074659999999999995,0.08613000000000001,0.060617000000000004,0.033714999999999995,0.028451,0.024315000000000003,0.023451000000000003,0.019277000000000002,0.007404372197309418,0.08609332959641255,0.06130364349775786,0.03372152466367713,0.028953755605381173,0.024384753363228706,0.023137612107623322,0.018654316143497763,0.007198889561881688,0.08606238643246517,0.06144256006460731,0.03371492025035331,0.02930573389864728,0.024588088027458106,0.023371431455683423,0.018652049263072883,9.8,13.200000000000001,14.100000000000001
1.0,1.0,1.0,0.094,0.0,0.004315,0.010328,0.019434000000000003,0.005615000000000001,0.0019850000000000002,0.0,0.0,0.0,0.004230381165919284,0.01023542600896861,0.020552186098654713,0.005671412556053812,0.0027904708520179373,0.0,0.0,0.0,0.003941469816272965,0.010189521502119924,0.020794064203513023,0.005673268726024631,0.003428467595396729,2.8265697557036136e-06,4.298405007066424e-05,4.233797698364627e-05,2019-02-08 11:09:27.665000+00:00,0.007549,0.08613000000000001,0.060617000000000004,0.033714999999999995,0.028268,0.024298000000000004,0.023451000000000003,0.019211000000000002,0.0074727017937219736,0.08609332959641255,0.06130364349775786,0.03372152466367713,0.02885549327354261,0.0243572869955157,0.02318890134529148,0.018643721973094173,0.0072371290127195625,0.08606238643246517,0.06144256006460731,0.03371492025035331,0.029296567736725215,0.024569836462749843,0.023408318190995356,0.01863383807793257,9.8,13.200000000000001,14.100000000000001
1.0,1.0,1.0,0.10433464125560538,0.0,0.0027129999999999997,0.007104000000000001,0.017004,0.002019,0.001098,0.0,0.0,0.0,0.0029472533632286992,0.00749730941704036,0.017125112107623318,0.002419674887892377,0.0008965246636771301,0.0,0.0,0.0,0.0036441954371088225,0.007648293963254591,0.01726139713305068,0.002677730668281849,0.0008242883101150818,0.0,0.0,3.836058954169191e-06,2019-02-13 11:09:34.488000+00:00,0.006547000000000001,0.084802,0.062919,0.032985,0.029315,0.0243,0.022849,0.016961999999999998,0.006771973094170405,0.08498789237668164,0.06296720852017938,0.03326036995515695,0.029109809417040357,0.024411771300448436,0.02287965246636772,0.01697998878923767,0.0073797092671108394,0.0850792650918635,0.06303975368463555,0.033446537452049264,0.028997153240460323,0.02445184736523319,0.02307094690086816,0.017565980214011713,12.5,15.55,16.975
1.0,1.0,1.0,0.083,0.0,0.003796,0.015787000000000002,0.022887000000000005,0.006202000000000001,0.0055980000000000005,0.0,0.0,0.0,0.003926625560538117,0.01612713004484305,0.022992432735426012,0.006579147982062781,0.005460594170403588,2.9596412556053812e-05,0.00026098654708520185,0.0,0.004628911770644052,0.016281304260044416,0.023129537653947103,0.006835796486977587,0.005232949727437916,9.471027660004035e-05,0.0004504340803553402,0.00029436705027256207,2019-02-13 11:09:30.779000+00:00,0.00663,0.084802,0.062919,0.032985,0.029232,0.024583000000000004,0.0227,0.017145,0.006775952914798207,0.08498789237668164,0.06296720852017938,0.03326502242152467,0.029140751121076235,0.024533800448430492,0.02290997757847534,0.017054596412556054,0.007380617807389459,0.08507421764587117,0.06303997577225923,0.03345168584696143,0.028976095295780335,0.024525398748233392,0.02309858671512215,0.01756755501716132,12.5,15.55,16.975
