agua_1px,agua_3x3,agua_5x5,aot,nubes300,sr_1px_B11,sr_1px_B2,sr_1px_B3,sr_1px_B4,sr_1px_B5,sr_1px_B6,sr_1px_B7,sr_1px_B8A,sr_3x3_B11,sr_3x3_B2,sr_3x3_B3,sr_3x3_B4,sr_3x3_B5,sr_3x3_B6,sr_3x3_B7,sr_3x3_B8A,sr_5x5_B11,sr_5x5_B2,sr_5x5_B3,sr_5x5_B4,sr_5x5_B5,sr_5x5_B6,sr_5x5_B7,sr_5x5_B8A,t,toa_1px_B11,toa_1px_B2,toa_1px_B3,toa_1px_B4,toa_1px_B5,toa_1px_B6,toa_1px_B7,toa_1px_B8A,toa_3x3_B11,toa_3x3_B2,toa_3x3_B3,toa_3x3_B4,toa_3x3_B5,toa_3x3_B6,toa_3x3_B7,toa_3x3_B8A,toa_5x5_B11,toa_5x5_B2,toa_5x5_B3,toa_5x5_B4,toa_5x5_B5,toa_5x5_B6,toa_5x5_B7,toa_5x5_B8A
1.0,0.95347533632287,0.7579244902079547,0.187,0.3975303377972767,0.126346,0.14355300000000001,0.126752,0.099847,0.10567100000000001,0.10228400000000001,0.10282200000000001,0.105199,0.1417343609865471,0.1366629484304933,0.12791221973094172,0.11034456278026909,0.11952701793721975,0.11751855381165921,0.1171639013452915,0.11785678251121079,0.15954597213809815,0.13546295174641632,0.13251813042600444,0.12066812033111245,0.1338220068645265,0.13486028669493233,0.1347021804966687,0.13585180698566524,2019-09-16 11:09:33.770000+00:00,0.11801800000000001,0.173926,0.140268,0.114383,0.110399,0.11725899999999999,0.12309200000000001,0.124839,0.13039523542600898,0.16916053811659196,0.14008251121076234,0.12108021300448432,0.11909618834080718,0.12791345291479822,0.13406709641255607,0.13509910313901347,0.1439040783363618,0.16735780335150413,0.1417339390268524,0.12717498485766202,0.12749634564910156,0.139370381586917,0.14654738542297593,0.14884199475065613
1.0,0.7146860986547084,0.654956591964466,0.301,0.4175199026048709,0.121118,0.136583,0.113235,0.083836,0.08758300000000001,0.081398,0.082217,0.08673900000000001,0.13728475336322873,0.1279562219730942,0.11420532511210763,0.09543026905829598,0.10349971973094171,0.09874013452914798,0.09843884529147982,0.10058721973094172,0.15568982434887943,0.12617338986472842,0.11929113668483747,0.10687694326670702,0.11934465980214008,0.11803850191802945,0.11771562689279226,0.12022121946295174,2019-09-16 11:09:30.056000+00:00,0.121093,0.17607499999999998,0.14373,0.11774100000000001,0.112559,0.118408,0.123907,0.124507,0.13281614349775786,0.17073144618834085,0.1420397421524664,0.12318402466367714,0.12082427130044844,0.1292044282511211,0.1348840807174888,0.13511793721973098,0.14543460528972338,0.16818623056733292,0.14284988895618814,0.12830981223500906,0.12854898041590956,0.1405134867756915,0.14748477690288714,0.1494777104784979
0.0,0.0,0.0,0.187,1.0,0.045295999999999996,0.048645,0.047717,0.039966,0.047815,0.043581,0.04666000000000001,0.049573,0.04553772421524665,0.048421300448430495,0.047344394618834086,0.039645235426008965,0.04801676008968611,0.044242432735426,0.04683010089686099,0.04875526905829596,0.046373349485160496,0.04824205532000807,0.047309307490409847,0.03983650312941651,0.048678881485968106,0.04461393095093882,0.0471798707853826,0.04829717343024429,2019-09-21 11:09:30.201000+00:00,0.04503,0.10864700000000001,0.083917,0.06466599999999999,0.064549,0.06561499999999999,0.069145,0.06987499999999999,0.04523447309417041,0.10853116591928251,0.08370409192825114,0.06439674887892377,0.06468211883408072,0.06608279147982063,0.06932410313901347,0.06924405829596413,0.045914314556834236,0.10841784776902885,0.08367516656571772,0.06453357561074094,0.06511603068847163,0.06632826569755704,0.0696093478699778,0.06884270139309509
1.0,1.0,1.0,0.115,0.0,0.005545,0.0,0.006502000000000001,0.0011489999999999998,0.00017,0.0,0.0,0.0,0.005539181614349776,0.0005483744394618835,0.0068861547085201785,0.0011894058295964125,0.0008202354260089688,0.0,0.0,0.0,0.005613890571370886,0.000730849989905108,0.006793620028265697,0.0012685241267918431,0.0019256410256410258,0.0,0.0,0.0,2019-09-26 11:09:35.544000+00:00,0.009096,0.07288300000000002,0.050468000000000006,0.028666,0.024672000000000003,0.023085,0.021736000000000002,0.01813,0.009054596412556055,0.07317780269058297,0.05069568385650225,0.028622533632287,0.025735369955156958,0.023255269058295964,0.02235745515695067,0.017990302690582962,0.009077730668281849,0.07304659802140115,0.050629214617403585,0.028700423985463346,0.026611891782757923,0.02346396123561478,0.022642479305471423,0.018220977185544118
1.0,1.0,1.0,0.126,0.0,0.005262,0.0018,0.007002,0.0006660000000000001,3.4e-05,0.0,0.0,0.0,0.005258912556053812,0.002323542600896861,0.0073723654708520185,0.0008305493273542602,0.0004357623318385651,0.0,0.0,0.0,0.005215081768625076,0.0022002624671916006,0.007292206743387845,0.0008744801130627901,0.0013177266303250554,0.0,0.0,0.0,2019-09-26 11:09:31.830000+00:00,0.009196000000000001,0.07288300000000002,0.050468000000000006,0.028666,0.024672000000000003,0.023034,0.021901999999999998,0.01803,0.009127073991031392,0.07317780269058297,0.05069568385650225,0.028622533632287,0.025752858744394622,0.023209529147982064,0.022388340807174893,0.01793402466367713,0.00909057137088633,0.07304659802140115,0.050629214617403585,0.028700423985463346,0.026606743387845754,0.02348752271350696,0.022629901070058543,0.018179850595598623
1.0,1.0,1.0,0.1704545964125561,0.019832475889656254,0.012498000000000002,0.0032280000000000004,0.006951000000000001,0.005196,0.016821000000000003,0.0042,0.004966,0.0027170000000000002,0.012807230941704035,0.0024419843049327357,0.007545515695067265,0.00487230941704036,0.01732942825112108,0.003945683856502242,0.004952746636771301,0.0030825112107623325,0.013365132243084997,0.002489824348879467,0.0075962043206137695,0.004880779325661216,0.01766765596608116,0.0044758126388047634,0.005356652533817887,0.0034057346938775514,2019-10-01 11:09:35.055000+00:00,0.0168,0.08008100000000001,0.056701999999999995,0.03731500000000001,0.04278900000000001,0.036302,0.035985,0.029819000000000002,0.016981165919282507,0.07957040358744397,0.0569445067264574,0.03700072869955157,0.04307881165919283,0.036094226457399105,0.0359197869955157,0.03003060538116592,0.017309569957601446,0.07949170199878859,0.056810660205935795,0.03688956188168787,0.043162346052897226,0.036321320411871603,0.036028568544316575,0.03006256814052089
1.0,1.0,1.0,0.187,0.011248688588051142,0.011581000000000003,0.0032110000000000007,0.005751,0.0033959999999999997,0.015289,0.002117,0.002534,0.0004,0.011871748878923767,0.0024089125560538124,0.006314125560538117,0.0029956278026905827,0.015933576233183856,0.0019922384701912266,0.0025207399103139012,0.000790725806451613,0.012465818695739955,0.00247270341207349,0.006350979204522511,0.003001494044013729,0.0163238845144357,0.0025671559242714313,0.002892449020795478,0.001446468200270636,2019-10-01 11:09:31.348000+00:00,0.016783,0.08008100000000001,0.056701999999999995,0.03731500000000001,0.042689000000000005,0.036385,0.036019,0.029736000000000002,0.01694461883408072,0.07958110986547086,0.0569445067264574,0.03701076233183857,0.04300930493273543,0.03617443946188342,0.03594058295964126,0.029960201793721972,0.017290914597213804,0.07949685039370076,0.056810478497880075,0.03689854633555422,0.04313454472037149,0.03634720371492025,0.03603163739147991,0.030009973753280836
1.0,1.0,1.0,0.15396860986547087,0.0,0.009315,0.002353,0.008566,0.0034170000000000003,0.007596,0.0,0.0,0.0,0.009548262331838565,0.003653363228699552,0.008129428251121078,0.003375000000000001,0.006929372197309416,0.0,0.0005083520179372196,0.0002931614349775785,0.009830123157682214,0.003511992731677771,0.008049828386836261,0.003477811427417726,0.007012416717141127,0.0001348879466989703,0.0006293963254593174,0.0003948919846557641,2019-10-11 11:09:35.642000+00:00,0.013732000000000001,0.08048500000000001,0.057983,0.0358,0.035898,0.031883,0.0311,0.026198000000000003,0.01387853139013453,0.08121227578475339,0.05769781390134529,0.03575213004484305,0.03551087443946189,0.031933071748878925,0.031479147982062784,0.025897757847533637,0.014085180698566523,0.08111403189985865,0.05763611952352108,0.03580633959216636,0.035537330910559245,0.03212014940440136,0.03145986270946901,0.02615978195033313
1.0,1.0,1.0,0.159,0.0,0.009149000000000001,0.004553000000000001,0.009466,0.003217,0.007896,0.0,0.0,0.0,0.009419338565022422,0.005867769058295965,0.008975952914798207,0.003216199551569507,0.007099551569506727,0.0,0.00015263452914798207,8.497757847533634e-05,0.009604239854633555,0.0057156874621441525,0.008893579648697757,0.0033056329497274375,0.007195013123359577,5.556228548354533e-05,0.00030022208762366234,0.00012624671916010497,2019-10-11 11:09:31.936000+00:00,0.013749,0.08048500000000001,0.057983,0.0358,0.035898,0.031883,0.031117000000000002,0.026098000000000003,0.013932511210762335,0.08121227578475339,0.05769781390134529,0.035747477578475344,0.035482118834080714,0.03189540358744395,0.03145431614349776,0.025854091928251118,0.014108277811427419,0.08111429436705025,0.05763611952352108,0.03580119119725419,0.0355425600646073,0.032061538461538454,0.031460125176660615,0.026121704017767006
1.0,0.7146860986547084,0.616596002422774,0.187,0.40407196916568955,0.04201799999999999,0.031132,0.033728,0.030132000000000003,0.039541,0.03782,0.035675,0.035847,0.04092572869955158,0.028617600896860988,0.03348649103139014,0.03088452914798207,0.03779915919282512,0.03622741031390135,0.034694170403587445,0.03561042600896862,0.0409893397940642,0.028521481930143346,0.034032889158086006,0.031391156874621434,0.037600060569351904,0.035904401372905306,0.03500349283262669,0.03646323440339188,2019-10-16 11:09:33.902000+00:00,0.044758,0.10943599999999999,0.081734,0.064087,0.065732,0.06766200000000001,0.06646600000000001,0.06327,0.04338363228699552,0.10780465246636772,0.08135173766816145,0.06439467488789237,0.06421048206278027,0.0660038677130045,0.06531737668161436,0.06261278026905831,0.04283418130426004,0.10739517464163129,0.08121122551988692,0.06425580456289116,0.06350228144558853,0.06516634363012315,0.06489852614577024,0.06260327074500303
1.0,0.95347533632287,0.7195639006662627,0.11,0.3866182683190925,0.127989,0.076852,0.078256,0.08206000000000001,0.09766700000000002,0.115755,0.126717,0.139465,0.12606984304932736,0.07573032511210763,0.07851894618834082,0.0821267937219731,0.09645728699551571,0.11433323991031391,0.12497920403587445,0.1346980941704036,0.12214619422572175,0.07493840096910961,0.0766341409246921,0.07928784575005046,0.09305574399353923,0.10994811225519885,0.1202904906117504,0.1291595598627094,2019-10-21 11:09:35.691000+00:00,0.118009,0.127898,0.10193400000000001,0.09400399999999999,0.10121500000000001,0.119424,0.13120500000000002,0.143489,0.11657096412556055,0.12724764573991035,0.10213850896860986,0.09404899103139014,0.10034848654708521,0.1182741591928251,0.12974602017937223,0.13925072869955157,0.11309590147385422,0.12668265697557032,0.10085142337976985,0.09184904098526143,0.09774080355340196,0.11464048051685846,0.12552658994548757,0.13400438118312133
1.0,0.7146860986547084,0.616596002422774,0.187,0.3780344810174874,0.12607600000000002,0.067086,0.06899000000000001,0.074194,0.091786,0.10992299999999999,0.120802,0.133799,0.12465835201793722,0.06571311659192824,0.06919086322869956,0.07399792600896861,0.09069803811659195,0.10863385650224218,0.11912163677130047,0.1292703475336323,0.12069117706440542,0.06464718352513628,0.06692959822329901,0.07080767211790834,0.08690260448213204,0.10384155057540884,0.1140823743185948,0.12341720169594182,2019-10-21 11:09:31.982000+00:00,0.117926,0.127898,0.102034,0.09400399999999999,0.10111500000000001,0.119424,0.13120500000000002,0.143272,0.11653817264573993,0.12723733183856506,0.10227107623318389,0.09403525784753365,0.10028010089686099,0.11829047085201792,0.12971575112107625,0.1391685538116592,0.1130699979810216,0.12666801938219258,0.10096281041792854,0.09185015142337975,0.09768921865536039,0.11463745204926304,0.12548378760347265,0.13393418130426005
1.0,1.0,1.0,0.127,0.02819185045135012,0.010948999999999999,0.000585,0.009911000000000001,0.004177,0.0030129999999999996,0.0002,0.0001,0.00253,0.010836771300448432,0.0010234304932735428,0.010664405829596414,0.00410969730941704,0.0031480381165919285,0.00017998331943286074,0.0007091851851851852,0.002649215246636772,0.011199152029073288,0.0012353725015142336,0.011496830203916819,0.0045692105794467985,0.003456733292953764,0.0005510486891385769,0.0014215983813859385,0.0028258631132646876,2019-10-26 11:09:37.821000+00:00,0.014450999999999999,0.08208700000000001,0.057898,0.035096,0.032449,0.029317,0.027917000000000004,0.025732,0.014309585201793722,0.08272146860986548,0.058311266816143494,0.03495734304932736,0.03250795964125561,0.02968693946188341,0.02857544843049328,0.025748094170403593,0.014422612558045628,0.08277373309105594,0.05860977185544114,0.03518083989501312,0.03259741570765193,0.029931697960831827,0.029090187764990914,0.025719886937209772
1.0,1.0,1.0,0.105,0.02819185045135012,0.011649000000000001,0.006504,0.014411,0.00716,0.006964,0.002432,0.0028659999999999996,0.0050810000000000004,0.01156317264573991,0.007628195067264576,0.015222533632286995,0.007089966367713006,0.007399103139013454,0.003043553811659193,0.0037044282511210767,0.005376401345291481,0.011902644861699977,0.00792578235412881,0.016089965677367247,0.007569614375126185,0.007813567534827376,0.0036125984251968502,0.004583827983040582,0.00558241469816273,2019-10-26 11:09:34.098000+00:00,0.014534,0.08208700000000001,0.057898,0.035096,0.032266,0.029317,0.028017,0.025732,0.014324775784753366,0.08272146860986548,0.058311266816143494,0.03495734304932736,0.03246300448430493,0.029700168161434982,0.02856339686098655,0.0257502802690583,0.014432202705431052,0.0827748031496063,0.058604885927720556,0.03518083989501312,0.03257698364627498,0.029953381788814862,0.02912212800323036,0.025721724207550978
0.0,0.0,0.0,0.099,0.8220014250208983,0.48635399999999995,1.0896480000000002,1.0406240000000002,0.9935500000000002,1.026878,0.9646159999999999,0.927681,0.887856,0.48860112107623327,1.0961127802690585,1.0397630044843051,0.9943450672645742,1.031748710762332,0.9756649663677133,0.9424826793721973,0.902662219730942,0.5014786392085604,1.1059602261255803,1.0471891782757925,1.002906379971734,1.0425374924288309,0.9855818695739955,0.9521701998788614,0.9123913385826771,2019-10-31 11:09:35.176000+00:00,0.436261,0.79947,0.7637670000000001,0.8128500000000001,0.804859,0.808383,0.820825,0.823534,0.43820924887892376,0.8037196748878924,0.763263340807175,0.8132824551569507,0.8084690022421525,0.8171978139013454,0.8334086322869955,0.836730941704036,0.44959079345850994,0.8099115485564303,0.7682134262063395,0.81990783363618,0.8165370684433676,0.8251206945285686,0.8416462547950737,0.8454337169392284
0.0,0.0,0.0,0.105,0.8227139354701166,0.49205,1.10098,1.0482919999999998,0.9987159999999999,1.0514400000000002,0.980448,0.935662,0.893522,0.4941489910313902,1.1079596412556054,1.0474107623318385,0.9996753363228702,1.0564397421524665,0.9918472533632288,0.9504211883408072,0.9084802130044844,0.5071219866747425,1.1179438320209971,1.0549722592368262,1.0084270543105187,1.0676261659600241,1.0019531193216233,0.9602587320815666,0.9182975974157075,2019-10-31 11:09:31.467000+00:00,0.43632699999999996,0.799587,0.763901,0.8122520000000001,0.804525,0.8083659999999999,0.820791,0.8236340000000001,0.43823032511210763,0.8038100896860988,0.7634174887892377,0.8127979260089687,0.8081500000000001,0.8172222533632287,0.8332918721973094,0.8367735986547086,0.4495895820714717,0.8099856652533816,0.7683337976983644,0.8194636785786391,0.8162543105188776,0.8251482939632545,0.841526186149808,0.8454558045628908
0.0,0.0,0.0,0.187,0.9111718272246316,0.25858899999999996,0.13786500000000002,0.168329,0.179567,0.205684,0.239025,0.247011,0.26088000000000006,0.2606566704035875,0.135570235426009,0.16765016816143496,0.1802982062780269,0.20873536995515699,0.24222892376681618,0.25217124439461885,0.2662042040358744,0.2629204522511609,0.1341849788007268,0.1668865334140924,0.18064849586109427,0.2110863113264688,0.24550038360589538,0.25631722188572575,0.27162592368261657,2019-11-05 11:09:37.390000+00:00,0.234355,0.23802500000000001,0.20977400000000002,0.206112,0.21892899999999998,0.25112300000000004,0.263579,0.27404999999999996,0.23614596412556052,0.23676681614349784,0.2093432735426009,0.2066470291479821,0.22110571748878927,0.25354910313901347,0.2677133408071749,0.2784410313901346,0.23812291540480515,0.23598223299010698,0.20886571774682008,0.20685400767211787,0.22277722592368263,0.25602200686452653,0.27101066020593584,0.28292883101150806
0.0,0.0,0.0,0.187,0.9292987662909624,0.260006,0.21201599999999998,0.21629700000000002,0.210518,0.237118,0.264642,0.26762800000000003,0.276646,0.26204125560538116,0.20965807174887893,0.21564815022421527,0.21117864349775786,0.24028587443946195,0.26785610986547087,0.27292634529147985,0.2819058856502242,0.2643070664243893,0.20819313547345042,0.21483587724611347,0.21148211185140317,0.24272063395921661,0.27117615586513216,0.2771762164344841,0.2873487583282859,2019-11-05 11:09:33.666000+00:00,0.234372,0.23802500000000001,0.20977400000000002,0.20621199999999998,0.21892899999999998,0.25122300000000003,0.263579,0.27404999999999996,0.23615532511210763,0.23676681614349784,0.20934360986547085,0.2066756165919283,0.22109501121076236,0.25358626681614355,0.2677056614349776,0.27846378923766824,0.23811312335958004,0.23598223299010698,0.20886640419947505,0.20686763577629716,0.22276606097314763,0.2560272360185746,0.27101356753482736,0.28294760751059955
1.0,1.0,1.0,0.127,0.03045280880595591,0.016564000000000002,0.020855,0.042275,0.018581,0.011243,0.005026,0.004765999999999999,0.0073019999999999995,0.01672942825112108,0.02177813901345292,0.04331474215246637,0.018663228699551577,0.01143637892376682,0.004672645739910315,0.005860538116591929,0.007405381165919283,0.017155320008075913,0.022528629113668482,0.044999030890369475,0.01910571370886331,0.012178235412881079,0.005245982594616474,0.006608711656441717,0.008383949121744396,2019-11-25 11:09:34.695000+00:00,0.020216999999999995,0.108372,0.085834,0.051702000000000005,0.043880999999999996,0.03993000000000001,0.037702,0.033555,0.02000431614349776,0.10864456278026907,0.08608822869955159,0.05155100896860986,0.04377309417040359,0.03943710762331838,0.03831390134529149,0.033425,0.019842257217847763,0.10867668079951547,0.08626943266707046,0.05135616797900263,0.04389156067030082,0.039507894205531996,0.038330506763577625,0.033695760145366446
1.0,1.0,1.0,0.154,0.01880578760456231,0.015230000000000002,0.019172,0.039126,0.014414999999999999,0.007128000000000001,0.0001,0.0001,0.002053,0.015201345291479821,0.01994091928251121,0.04006967488789238,0.014392040358744399,0.00728408071748879,0.0008211629479377958,0.0013673891625615763,0.0021398542600896864,0.015555461336563693,0.020578578639208554,0.04159045023218252,0.014689137896224507,0.007862628709872801,0.0011894520547945204,0.0033872860635696823,0.0031147150259067356,2019-11-25 11:09:30.976000+00:00,0.020216999999999995,0.108372,0.085834,0.051702000000000005,0.043898,0.039947,0.037619,0.033455000000000006,0.020008968609865473,0.10864456278026907,0.08608822869955159,0.05155100896860986,0.04378738789237669,0.039439349775784754,0.038289573991031396,0.033365078475336325,0.019840965071673728,0.1086754088431254,0.08626943266707046,0.05135616797900263,0.04389866747425801,0.039473470623864325,0.038296406218453455,0.033660973147587314
0.0,0.0,0.0,0.105,1.0,0.395974,0.276372,0.2873,0.28971800000000003,0.325395,0.340015,0.346298,0.35641800000000007,0.3968471412556055,0.2780172085201794,0.28953082959641263,0.2917889573991032,0.3240146300448431,0.3391249439461883,0.3460807735426009,0.3567400784753364,0.3985045628911771,0.2785191601049868,0.2893161720169594,0.29166123561477897,0.32499676963456486,0.3413371290127195,0.3467750454270138,0.3557399555824751,2019-11-30 11:09:29.693000+00:00,0.348523,0.274453,0.250083,0.25958000000000003,0.271808,0.29983200000000004,0.320215,0.340237,0.34929439461883416,0.2755088565022422,0.2513683295964126,0.2610474215246637,0.2708311659192826,0.2991149103139013,0.3200222533632287,0.34048318385650234,0.35073331314354933,0.27582180496668685,0.2512284070260448,0.26096583888552394,0.2715326468806783,0.3007988491823137,0.32058683626085194,0.3396099535634968
0.0,0.0,0.0,0.094,1.0,0.399691,0.31237200000000004,0.3087,0.301484,0.342761,0.352647,0.3545980000000001,0.36131800000000003,0.4006180493273543,0.3141349215246637,0.3109380605381166,0.3034322309417041,0.3413398542600897,0.3515251121076233,0.3543470291479821,0.36162017937219737,0.40229422572178475,0.31467207752877047,0.3107816272965879,0.3033094488188976,0.3423629113668483,0.35371096305269534,0.3550238643246517,0.3606122350090854,2019-11-30 11:09:25.989000+00:00,0.348523,0.274453,0.250083,0.25958000000000003,0.271808,0.29989799999999994,0.3202980000000001,0.34021999999999997,0.34929439461883416,0.2754957959641256,0.2513683295964126,0.2610523542600897,0.2708418721973095,0.29911575112107625,0.32004719730941705,0.34047718609865474,0.35073331314354933,0.27582150211992734,0.2512311326468807,0.26097534827377344,0.27154052089642633,0.3007956591964465,0.3205996769634564,0.33960734908136475
0.0,0.0,0.0,0.105,1.0,0.438633,0.6803070000000001,0.6284209999999999,0.584936,0.596354,0.563314,0.538162,0.5188339999999999,0.44375818385650223,0.6753102578475337,0.6194240470852018,0.5791298766816144,0.5976885089686099,0.5693895179372197,0.5502244955156952,0.5321073430493275,0.44678631132646884,0.6664311326468803,0.6138522309711285,0.578650535029275,0.600596587926509,0.574036159903089,0.5564717746820109,0.5418174237835653,2019-12-05 11:09:32.354000+00:00,0.38821000000000006,0.489749,0.4429390000000001,0.462243,0.45563800000000004,0.46497000000000005,0.47327800000000003,0.47414100000000003,0.39268368834080725,0.48687421524663677,0.43731216367713005,0.458017769058296,0.45654551569506735,0.46955498878923774,0.4831312780269058,0.48552214125560544,0.3953260852008883,0.4818408035534019,0.43391191197254186,0.4576094891984655,0.4585873006258832,0.4730604280234199,0.48824673934988894,0.49388128407026044
0.0,0.0,0.0,0.094,1.0,0.441667,0.685822,0.629768,0.5843020000000001,0.6029880000000001,0.565848,0.538779,0.518034,0.44682118834080725,0.6808016255605381,0.6202972533632288,0.5784262331838566,0.6042172085201795,0.5719122197309418,0.5507664237668163,0.5313341367713006,0.4498798102160306,0.672060488592772,0.6147584494245911,0.5778270543105188,0.6070875429032909,0.5765255400767211,0.5570110034322631,0.5410193620028265,2019-12-05 11:09:28.639000+00:00,0.38812700000000006,0.489749,0.4429390000000001,0.46234300000000006,0.45575499999999997,0.46487000000000006,0.473395,0.474058,0.39262247757847546,0.4868584080717489,0.4373498318385651,0.45808598654708527,0.4566306614349777,0.46951625560538124,0.4832164237668163,0.4854465246636772,0.3952847163335353,0.4818500100948919,0.4339499091459722,0.457641429436705,0.4586339188370684,0.47304803149606284,0.4883215424994953,0.4938008479709267
1.0,1.0,1.0,0.07200000000000001,0.0014306312169341852,0.004266,0.015356999999999999,0.026819000000000003,0.006032000000000001,0.0026509999999999997,0.0,0.0,0.0,0.0039892376681614355,0.016711098654708524,0.027056165919282518,0.0063552130044843055,0.002290414798206278,0.0,0.0,0.0,0.003980294770845951,0.01710650111043812,0.027361760549162117,0.006488814859681,0.002050635978195033,1.8170805572380375e-07,3.8158691701998785e-06,0.0,2019-12-10 11:09:28.792000+00:00,0.0071660000000000005,0.097121,0.071768,0.037332000000000004,0.031051000000000006,0.024868,0.023513,0.017280999999999998,0.006948038116591929,0.0979181614349776,0.07187881165919284,0.03756317264573991,0.03079921524663677,0.025214405829596418,0.023508856502242156,0.01728845291479821,0.006918675550171613,0.09813775489602261,0.07205433070866141,0.03765009085402786,0.030592125984251976,0.02536850393700787,0.023559701191197248,0.017228568544316574
1.0,1.0,1.0,0.061,0.008387426154182772,0.004362,0.019049,0.029193999999999998,0.007545,0.0031660000000000004,0.0001,0.0001,0.0001,0.004192600896860987,0.02051692825112108,0.030092208520179378,0.008070571748878924,0.0026395739910313903,0.0001,0.0001497962510187449,0.0001456780923994039,0.00432612558045629,0.021643973349485156,0.03139226731273976,0.008607126993741165,0.0025358979676482784,0.00015981788466028478,0.0005652806652806653,0.00028597794283142017,2019-12-10 11:09:25.084000+00:00,0.00733,0.096119,0.07091700000000001,0.036881000000000004,0.030934000000000003,0.024468000000000004,0.023464,0.017249,0.007053026905829597,0.09682881165919283,0.07114854260089687,0.037137275784753364,0.03055173766816144,0.024881502242152475,0.02334489910313902,0.01722242152466368,0.0071014536644457915,0.09709951544518473,0.07126581869573993,0.0372519079345851,0.03029026852412679,0.025051443569553807,0.0233369069250959,0.01708588734100545
1.0,1.0,1.0,0.07200000000000001,0.006956794937248587,0.005917,0.013036000000000002,0.026356,0.0054789999999999995,0.0007319999999999999,0.00018299999999999998,,,0.0050551569506726455,0.013728419282511214,0.02636053811659193,0.0052743273542600905,0.0010485981308411216,0.00014856957087126138,0.0001245019920318725,0.0001190661478599222,0.004876721179083384,0.014038804764789015,0.027318574601251762,0.005543206137694327,0.0014446671120017809,0.00019974300399771552,0.00030347263095938787,0.000234325977133741,2019-12-15 11:09:29.451000+00:00,0.008585,0.10052100000000001,0.071981,0.037498,0.029783000000000004,0.0254,0.022106,0.017115,0.007875336322869955,0.10081715246636773,0.0716118273542601,0.03722959641255606,0.029807903587443955,0.02539310538116592,0.023184024663677135,0.017688957399103138,0.007545043408035534,0.10073173834039974,0.0715044619422572,0.03718514031899858,0.029872239047042195,0.025773087017968904,0.023859822329901068,0.018214011710074696
1.0,1.0,1.0,0.066,0.0,0.005253000000000001,0.01977,0.0295,0.0072829999999999995,0.001587,0.0,0.0,0.0,0.004981390134529149,0.019834417040358748,0.0297158071748879,0.007127466367713007,0.0018801569506726459,0.0,0.0,0.0,0.004690228144558852,0.019648798707853823,0.029628427215828795,0.0071280436099333735,0.001960912578235413,3.1819099535634964e-05,5.661215424994952e-05,0.0001777912376337573,2019-12-15 11:09:25.745000+00:00,0.007936,0.10080200000000002,0.0715,0.037283,0.029702000000000003,0.025068000000000003,0.021723,0.016849,0.0077577914798206285,0.10080661434977581,0.07161631165919286,0.0371417600896861,0.029841367713004486,0.0253520739910314,0.022917993273542603,0.0175554932735426,0.007534564910155462,0.10067653947102764,0.07153076923076922,0.037123359580052494,0.029876680799515443,0.025814698162729657,0.023753462547950733,0.01815293761356753
0.0,0.0,0.0,0.11,1.0,0.313317,0.28670900000000005,0.307414,0.324426,0.335749,0.35633000000000004,0.36176600000000003,0.375703,0.31710980941704037,0.28186591928251126,0.30708783632287,0.3155578475336323,0.3352505605381166,0.36219686098654713,0.3683749439461884,0.37840128923766825,0.3193691500100948,0.2782166767615586,0.3019450232182515,0.3116804159095497,0.33432673127397533,0.3643092469210579,0.372996688875429,0.3821224106602058,2019-12-20 11:09:29.432000+00:00,0.281221,0.331219,0.2958,0.31164600000000003,0.315533,0.341238,0.35467200000000004,0.37320900000000007,0.2845784192825112,0.328392096412556,0.2955801008968611,0.30514327354260096,0.3151575112107624,0.34584585201793727,0.36014405829596424,0.3755258968609866,0.28657662023016356,0.3262424389259034,0.2923890369473046,0.30233821926105386,0.3144806379971734,0.34750405814657775,0.3639551181102362,0.3787560468402988
1.0,1.0,1.0,0.07200000000000001,0.0075290474240222605,0.004862000000000001,0.013234000000000001,0.028658,0.005402,0.0022299999999999998,,0.000117,,0.004761659192825113,0.013107230941704037,0.02881367713004485,0.005479596412556054,0.0015827993254637438,0.0001532967032967033,0.00013570627802690586,0.0001,0.005076337573187965,0.014206844336765593,0.02994918231374924,0.005729820310922672,0.0013479638009049773,0.00017721423164269494,0.0001327971589722164,0.0003009491733006736,2019-12-25 11:09:28.975000+00:00,0.007730000000000001,0.10081900000000002,0.073549,0.037553,0.031266,0.0256,0.024445,0.018966,0.007533912556053813,0.10063004484304933,0.0732306614349776,0.037472533632286996,0.030752354260089685,0.02570980941704036,0.023613172645739915,0.018914349775784756,0.007606440541086211,0.10094896022612554,0.07321061982636784,0.03741831213406016,0.030340258429234802,0.025894245911568737,0.02354403391883707,0.01906083181909953
